,PlayerName,Tournament,TeamAbbrev,Teamname
3622,Sam Trachtman,AUDL 2014,DC,DC Breeze
3623,Sam VanDusen,AUDL 2018,PIT,Pittsburgh Thunderbirds
3624,Sam VanDusen,AUDL 2017,PIT,Pittsburgh Thunderbirds
3625,Sam VanDusen,AUDL 2016,PIT,Pittsburgh Thunderbirds
3626,Sam Ward,AUDL 2018,DAL,Dallas Roughnecks
3627,Samson Hoy,AUDL 2017,VAN,Vancouver Riptide
3628,Samson Hoy,AUDL 2014,VAN,Vancouver Riptide
3629,Samuel Brennan,AUDL 2012,DET,Detroit Mechanix
3630,Samuel Henderson,AUDL 2012,RIR,Rhone Island Rampage
3631,Samuel Reis,AUDL 2016,MIN,Minnesota Wind Chill
3632,Samuel Reis,AUDL 2015,MIN,Minnesota Wind Chill
3633,Sasha S,AUDL 2014,SEA,Seattle Raptors
3634,Sawyer Thompson,AUDL 2017,SF,San Francisco FlameThrowers
3635,Schuyler Redding,AUDL 2014,PHI,Philadelphia Phoenix
3636,Schuyler Redding,AUDL 2012,CIN,Cincinnati Revolution
3637,Scott Boehm,AUDL 2013,MIN,Minnesota Wind Chill
3638,Scott Crabtree,AUDL 2012,CIN,Cincinnati Revolution
3639,Scott Graham,AUDL 2018,OTT,Ottawa Outlaws
3640,Scott Hampton,AUDL 2013,NJ,New Jersey Hammerheads
3641,Scott Miller,AUDL 2017,SF,San Francisco FlameThrowers
3642,Scott O'Brien,AUDL 2013,IND,Indianapolis AlleyCats
3643,Scott Radlauer,AUDL 2018,SD,San Diego Growlers
3644,Scott Richgels,AUDL 2018,MAD,Madison Radicals
3645,Scott Richgels,AUDL 2017,MAD,Madison Radicals
3646,Scott Richgels,AUDL 2016,MAD,Madison Radicals
3647,Scott Richgels,AUDL 2015,MAD,Madison Radicals
3648,Scott Richgels,AUDL 2014,MAD,Madison Radicals
3649,Scott Richgels,AUDL 2013,MAD,Madison Radicals
3650,Scott Roeder,AUDL 2015,SJ,San Jose Spiders
3651,Scott Roeder,AUDL 2014,SJ,San Jose Spiders
3652,Scott Schriner,AUDL 2015,CIN,Cincinnati Revolution
3653,Scott Sottosanti,AUDL 2015,DET,Detroit Mechanix
3654,Scott Trimble,AUDL 2018,PIT,Pittsburgh Thunderbirds
3655,Scott Trimble,AUDL 2017,PIT,Pittsburgh Thunderbirds
3656,Scott Trimble,AUDL 2016,PIT,Pittsburgh Thunderbirds
3657,Scott Trimble,AUDL 2015,PIT,Pittsburgh Thunderbirds
3658,Scott Westwell,AUDL 2017,OTT,Ottawa Outlaws
3659,Scott Westwell,AUDL 2016,OTT,Ottawa Outlaws
3660,Scott Westwell,AUDL 2015,OTT,Ottawa Outlaws
3661,Scott Xu,AUDL 2018,PHI,Philadelphia Phoenix
3662,Scott Xu,AUDL 2017,PHI,Philadelphia Phoenix
3663,Scott Xu,AUDL 2013,NJ,New Jersey Hammerheads
3664,Sean Anderson,AUDL 2013,PHI,Philadelphia Phoenix
3665,Sean Childers,AUDL 2014,NY,New York Empire
3666,Sean Childers,AUDL 2013,NY,New York Empire
3667,Sean Donnellan,AUDL 2014,ROC,Rochester Dragons
3668,Sean Donnellan,AUDL 2013,ROC,Rochester Dragons
3669,Sean Donnellan,AUDL 2012,ROC,Rochester Dragons
3670,Sean Ham,AUDL 2018,SD,San Diego Growlers
3671,Sean Ham,AUDL 2017,SD,San Diego Growlers
3672,Sean Ham,AUDL 2016,SJ,San Jose Spiders
3673,Sean Ham,AUDL 2015,SJ,San Jose Spiders
3674,Sean Keegan,AUDL 2017,NY,New York Empire
3675,Sean Keegan,AUDL 2016,NY,New York Empire
3676,Sean Kelley,AUDL 2016,CHA,Charlotte Express
3677,Sean Kelley,AUDL 2015,CHA,Charlotte Express
3678,Sean Maxcy,AUDL 2016,PHI,Philadelphia Phoenix
3679,Sean McCall,AUDL 2015,CHA,Charlotte Express
3680,Sean McDougall,AUDL 2018,LA,Los Angeles Aviators
3681,Sean McDougall,AUDL 2017,LA,Los Angeles Aviators
3682,Sean McDougall,AUDL 2016,LA,Los Angeles Aviators
3683,Sean McDougall,AUDL 2015,LA,Los Angeles Aviators
3684,Sean Mott,AUDL 2018,PHI,Philadelphia Phoenix
3685,Sean Mott,AUDL 2017,PHI,Philadelphia Phoenix
3686,Sean Mott,AUDL 2015,PHI,Philadelphia Phoenix
3687,Sean Mott,AUDL 2014,PHI,Philadelphia Phoenix
3688,Sean Murray,AUDL 2012,PHS,Philadelphia Spinners
3689,Sean Newlin,AUDL 2018,SJ,San Jose Spiders
3690,Sean Newlin,AUDL 2016,MIN,Minnesota Wind Chill
3691,Sean Newlin,AUDL 2015,MIN,Minnesota Wind Chill
3692,Sean Sears,AUDL 2017,ATL,Atlanta Hustle
3693,Sean Sears,AUDL 2016,ATL,Atlanta Hustle
3694,Sean Sears,AUDL 2015,ATL,Atlanta Hustle
3695,Sebbi Di Francesco,AUDL 2015,ATL,Atlanta Hustle
3696,Sef van Kan,AUDL 2018,MAD,Madison Radicals
3697,Sergio Perdomo,AUDL 2018,SJ,San Jose Spiders
3698,Sergio Perdomo,AUDL 2017,SJ,San Jose Spiders
3699,Seth Canetti,AUDL 2014,NY,New York Empire
3700,Seth Canetti,AUDL 2013,NY,New York Empire
3701,Seth Canetti,AUDL 2012,CON,Connecticut Consitution
3702,Seth Collins,AUDL 2015,DC,DC Breeze
3703,Seth Meyer,AUDL 2018,MAD,Madison Radicals
3704,Seth Meyer,AUDL 2017,MAD,Madison Radicals
3705,Seth Meyer,AUDL 2016,MAD,Madison Radicals
3706,Seth Meyer,AUDL 2015,MAD,Madison Radicals
3707,Seth Meyer,AUDL 2014,MAD,Madison Radicals
3708,Seth Reinhardt,AUDL 2017,SF,San Francisco FlameThrowers
3709,Seth Reinhardt,AUDL 2016,SJ,San Jose Spiders
3710,Seth Reinhardt,AUDL 2015,SJ,San Jose Spiders
3711,Seth Reinhardt,AUDL 2012,RIR,Rhone Island Rampage
3712,Shane Earley,AUDL 2018,SJ,San Jose Spiders
3713,Shane Earley,AUDL 2017,SJ,San Jose Spiders
3714,Shane Hohenstein,AUDL 2014,MIN,Minnesota Wind Chill
3715,Shane Sisco,AUDL 2018,RAL,Raleigh Flyers
3716,Shane Sisco,AUDL 2017,RAL,Raleigh Flyers
3717,Shane Sisco,AUDL 2016,CHA,Charlotte Express
3718,Shane Sisco,AUDL 2015,CHA,Charlotte Express
3719,Shane Worthington,AUDL 2018,SEA,Seattle Cascades
3720,Shashank Alladi,AUDL 2018,NY,New York Empire
3721,Shaun Doherty,AUDL 2012,RIR,Rhone Island Rampage
3722,Shawn Chua,AUDL 2017,TOR,Toronto Rush
3723,Shawn St-Jean Timmins,AUDL 2016,MTL,Montreal Royal
3724,Shawn St-Jean Timmins,AUDL 2015,MTL,Montreal Royal
3725,Shawn St-Jean Timmins,AUDL 2014,MTL,Montreal Royal
3726,Shayna Reppermund,AUDL 2018,PIT,Pittsburgh Thunderbirds
3727,Simon Ayotte,AUDL 2016,MTL,Montreal Royal
3728,Simon Charette,AUDL 2018,MTL,Montreal Royal
3729,Simon Evans,AUDL 2016,LA,Los Angeles Aviators
3730,Simon Evans,AUDL 2015,LA,Los Angeles Aviators
3731,Simon Higgins,AUDL 2016,SF,San Francisco FlameThrowers
3732,Simon Higgins,AUDL 2015,SJ,San Jose Spiders
3733,Simon Higgins,AUDL 2014,SJ,San Jose Spiders
3734,Simon Johansen,AUDL 2018,CHI,Chicago Wildfire
3735,Simon Montague,AUDL 2016,SEA,Seattle Cascades
3736,Simon-Philippe Lebel,AUDL 2015,MTL,Montreal Royal
3737,Skylar Brunner,AUDL 2014,ROC,Rochester Dragons
3738,Skylar Brunner,AUDL 2013,ROC,Rochester Dragons
3739,Skylar Brunner,AUDL 2012,ROC,Rochester Dragons
3740,Skylohr Taylor,AUDL 2018,SF,San Francisco FlameThrowers
3741,Snyder ,AUDL 2015,NY,New York Empire
3742,Sol Yanuck,AUDL 2017,RAL,Raleigh Flyers
3743,Sonny Frazee,AUDL 2014,ROC,Rochester Dragons
3744,Sonny Zaccaro,AUDL 2018,SJ,San Jose Spiders
3745,Sonny Zaccaro,AUDL 2017,SJ,San Jose Spiders
3746,Sonny Zaccaro,AUDL 2016,SF,San Francisco FlameThrowers
3747,Sonny Zaccaro,AUDL 2015,SJ,San Jose Spiders
3748,Sonny Zaccaro,AUDL 2014,SJ,San Jose Spiders
3749,Soph Long,AUDL 2016,CIN,Cincinnati Revolution
3750,Souichi Terada,AUDL 2015,DET,Detroit Mechanix
3751,Spencer Loscar,AUDL 2018,IND,Indianapolis AlleyCats
3752,Spencer Loscar,AUDL 2017,IND,Indianapolis AlleyCats
3753,Spencer Loscar,AUDL 2016,IND,Indianapolis AlleyCats
3754,Spencer Loscar,AUDL 2015,IND,Indianapolis AlleyCats
3755,Spencer Loscar,AUDL 2014,IND,Indianapolis AlleyCats
3756,Spencer Wallis,AUDL 2016,SEA,Seattle Cascades
3757,Spencer Wallis,AUDL 2015,SEA,Seattle Cascades
3758,Stan Birdsong,AUDL 2017,ATL,Atlanta Hustle
3759,Stan Birdsong,AUDL 2016,ATL,Atlanta Hustle
3760,Stanley Peterson,AUDL 2017,DAL,Dallas Roughnecks
3761,Stanley Peterson,AUDL 2016,DAL,Dallas Roughnecks
3762,Stephane Carslisle,AUDL 2015,LA,Los Angeles Aviators
3763,Stephane Mance,AUDL 2014,CHI,Chicago Wildfire
3764,Stephanie Lim,AUDL 2018,SEA,Seattle Cascades
3765,Stephanie Pritchard,AUDL 2018,LA,Los Angeles Aviators
3766,Stephen Bender,AUDL 2016,RAL,Raleigh Flyers
3767,Stephen Bender,AUDL 2015,RAL,Raleigh Flyers
3768,Stephen Glauser,AUDL 2013,ROC,Rochester Dragons
3769,Stephen Glauser,AUDL 2012,CON,Connecticut Consitution
3770,Stephen Guerin,AUDL 2018,SJ,San Jose Spiders
3771,Stephen Ierardi,AUDL 2017,TB,Jacksonville Cannons
3772,Stephen Ierardi,AUDL 2016,TB,Jacksonville Cannons
3773,Stephen Ierardi,AUDL 2015,TB,Jacksonville Cannons
3774,Stephen Magerr,AUDL 2016,PHI,Philadelphia Phoenix
3775,Stephen Magerr,AUDL 2013,PHI,Philadelphia Phoenix
3776,Stephen Moore,AUDL 2015,CIN,Cincinnati Revolution
3777,Stephen Ng,AUDL 2017,PHI,Philadelphia Phoenix
3778,Stephen Ng,AUDL 2016,PHI,Philadelphia Phoenix
3779,Stephen Ng,AUDL 2015,PHI,Philadelphia Phoenix
3780,Stephen Ng,AUDL 2014,PHI,Philadelphia Phoenix
3781,Stephen Poulos,AUDL 2018,NSH,Nashville NightWatch
3782,Stephen Poulos,AUDL 2017,TB,Jacksonville Cannons
3783,Stephen Poulos,AUDL 2016,TB,Jacksonville Cannons
3784,Stephen Poulos,AUDL 2015,TB,Jacksonville Cannons
3785,Stephen Poulos,AUDL 2015,RAL,Raleigh Flyers
3786,Stephen Poulos,AUDL 2014,NY,New York Empire
3787,Stephen Rosso,AUDL 2017,PHI,Philadelphia Phoenix
3788,Stephen Rosso,AUDL 2015,PHI,Philadelphia Phoenix
3789,Stephen Rosso,AUDL 2014,PHI,Philadelphia Phoenix
3790,Stephen Schlatter,AUDL 2016,PHI,Philadelphia Phoenix
3791,Stephen Schott,AUDL 2018,IND,Indianapolis AlleyCats
3792,Stephen Shaw,AUDL 2016,PHI,Philadelphia Phoenix
3793,Sterling Knoche,AUDL 2018,MAD,Madison Radicals
3794,Sterling Knoche,AUDL 2017,MAD,Madison Radicals
3795,Steve Armitage,AUDL 2017,TOR,Toronto Rush
3796,Steve Armitage,AUDL 2016,TOR,Toronto Rush
3797,Steve Armitage,AUDL 2015,TOR,Toronto Rush
3798,Steve Armitage,AUDL 2014,TOR,Toronto Rush
3799,Steve Armitage,AUDL 2013,TOR,Toronto Rush
3800,Stève Bonneau,AUDL 2018,MTL,Montreal Royal
3801,Stève Bonneau,AUDL 2017,MTL,Montreal Royal
3802,Steve Calabrese,AUDL 2013,ROC,Rochester Dragons
3803,Steve LaCrosse,AUDL 2013,IND,Indianapolis AlleyCats
3804,Steve May,AUDL 2018,PIT,Pittsburgh Thunderbirds
3805,Steve Mogielski,AUDL 2017,PIT,Pittsburgh Thunderbirds
3806,Steve Mogielski,AUDL 2016,PIT,Pittsburgh Thunderbirds
3807,Steve Mogielski,AUDL 2015,PIT,Pittsburgh Thunderbirds
3808,Steve Panasuik,AUDL 2012,RIR,Rhone Island Rampage
3809,Steve Willis,AUDL 2013,NJ,New Jersey Hammerheads
3810,Steven Benaloh,AUDL 2016,SEA,Seattle Cascades
3811,Steven Benaloh,AUDL 2015,SEA,Seattle Cascades
3812,Steven Borik,AUDL 2018,DAL,Dallas Roughnecks
3813,Steven Borik,AUDL 2017,DAL,Dallas Roughnecks
3814,Steven Brooks,AUDL 2018,LA,Los Angeles Aviators
3815,Steven Brooks,AUDL 2017,LA,Los Angeles Aviators
3816,Steven Brooks,AUDL 2016,LA,Los Angeles Aviators
3817,Steven Broome,AUDL 2016,PHI,Philadelphia Phoenix
3818,Steven Chang,AUDL 2018,SJ,San Jose Spiders
3819,Steven Chang,AUDL 2017,SJ,San Jose Spiders
3820,Steven Chang,AUDL 2016,SJ,San Jose Spiders
3821,Steven Chang,AUDL 2015,LA,Los Angeles Aviators
3822,Steven Chang,AUDL 2014,SJ,San Jose Spiders
3823,Steven Darroh,AUDL 2016,DAL,Dallas Roughnecks
3824,Steven Garlok,AUDL 2016,TOR,Toronto Rush
3825,Steven Hicks,AUDL 2016,ATL,Atlanta Hustle
3826,Steven Hicks,AUDL 2015,ATL,Atlanta Hustle
3827,Steven Hightshue,AUDL 2015,IND,Indianapolis AlleyCats
3828,Steven Hightshue,AUDL 2014,IND,Indianapolis AlleyCats
3829,Steven Hightshue,AUDL 2013,IND,Indianapolis AlleyCats
3830,Steven Hightshue,AUDL 2012,IND,Indianapolis AlleyCats
3831,Steven Milardovich,AUDL 2018,SD,San Diego Growlers
3832,Steven Milardovich,AUDL 2017,SD,San Diego Growlers
3833,Steven Milardovich,AUDL 2016,SD,San Diego Growlers
3834,Steven Milardovich,AUDL 2015,SD,San Diego Growlers
3835,Steven Naji,AUDL 2018,AUS,Austin Sol
3836,Steven Naji,AUDL 2017,AUS,Austin Sol
3837,Steven Naji,AUDL 2015,IND,Indianapolis AlleyCats
3838,Steven Naji,AUDL 2014,IND,Indianapolis AlleyCats
3839,Steven Thor,AUDL 2012,PHS,Philadelphia Spinners
3840,Sullivan Wilkes,AUDL 2018,NSH,Nashville NightWatch
3841,Sun Choi,AUDL 2018,ATL,Atlanta Hustle
3842,Sun Choi,AUDL 2017,ATL,Atlanta Hustle
3843,Sun Choi,AUDL 2016,ATL,Atlanta Hustle
3844,Sun Choi,AUDL 2015,ATL,Atlanta Hustle
3845,Tad Wissel,AUDL 2017,PIT,Pittsburgh Thunderbirds
3846,Tad Wissel,AUDL 2016,PIT,Pittsburgh Thunderbirds
3847,Tad Wissel,AUDL 2015,PIT,Pittsburgh Thunderbirds
3848,Tad Wissel,AUDL 2013,ROC,Rochester Dragons
3849,Tait Becke,AUDL 2018,OTT,Ottawa Outlaws
3850,Takashi Sato,AUDL 2015,DET,Detroit Mechanix
3851,Tanner Repasky,AUDL 2018,TB,Tampa Bay Cannons
3852,Tanner Repasky,AUDL 2017,TB,Jacksonville Cannons
3853,Tanner Repasky,AUDL 2016,TB,Jacksonville Cannons
3854,Tannon Hedges,AUDL 2016,NSH,Nashville NightWatch
3855,Tarik Akyuz,AUDL 2018,MAD,Madison Radicals
3856,Tarik Akyuz,AUDL 2017,PIT,Pittsburgh Thunderbirds
3857,Tarik Akyuz,AUDL 2016,DET,Detroit Mechanix
3858,Tate Halberg,AUDL 2018,DET,Detroit Mechanix
3859,Taylor Brooks,AUDL 2017,NY,New York Empire
3860,Taylor Brooks,AUDL 2016,NY,New York Empire
3861,Taylor Brooks,AUDL 2015,NY,New York Empire
3862,Taylor Brooks,AUDL 2014,NY,New York Empire
3863,Taylor Brooks,AUDL 2013,NY,New York Empire
3864,Taylor Goforth,AUDL 2017,ATL,Atlanta Hustle
3865,Taylor Goforth,AUDL 2016,ATL,Atlanta Hustle
3866,Taylor Goforth,AUDL 2015,ATL,Atlanta Hustle
3867,Taylor Kotwa,AUDL 2015,TOR,Toronto Rush
3868,Taylor Kraemer,AUDL 2014,CHI,Chicago Wildfire
3869,Taylor Lahey,AUDL 2015,SF,San Francisco FlameThrowers
3870,Taylor Lahey,AUDL 2014,SF,San Francisco FlameThrowers
3871,Taylor Minch,AUDL 2018,ATL,Atlanta Hustle
3872,Taylor Minch,AUDL 2016,CHA,Charlotte Express
3873,Taylor Nadon,AUDL 2014,VAN,Vancouver Riptide
3874,Taylor Pope,AUDL 2015,RAL,Raleigh Flyers
3875,Taylor Van Oosbree,AUDL 2013,MIN,Minnesota Wind Chill
3876,Ted Barnett,AUDL 2018,LA,Los Angeles Aviators
3877,Ted Barnett,AUDL 2017,LA,Los Angeles Aviators
3878,Ted Barnett,AUDL 2016,DAL,Dallas Roughnecks
3879,Ted Chu,AUDL 2017,VAN,Vancouver Riptide
3880,Ted Chu,AUDL 2014,VAN,Vancouver Riptide
3881,Ted Landis,AUDL 2016,CIN,Cincinnati Revolution
3882,Ted Landis,AUDL 2015,CIN,Cincinnati Revolution
3883,Teddy Browar-Jarus,AUDL 2012,RIR,Rhone Island Rampage
3884,Terrence Mitchell,AUDL 2018,RAL,Raleigh Flyers
3885,Terrence Mitchell,AUDL 2017,RAL,Raleigh Flyers
3886,Terrence Mitchell,AUDL 2016,RAL,Raleigh Flyers
3887,Terrence Mitchell,AUDL 2015,RAL,Raleigh Flyers
3888,Terry Gaither,AUDL 2018,IND,Indianapolis AlleyCats
3889,Terry Roth,AUDL 2012,RIR,Rhone Island Rampage
3890,Thomas Coolidge,AUDL 2018,MAD,Madison Radicals
3891,Thomas Coolidge,AUDL 2017,MAD,Madison Radicals
3892,Thomas Coolidge,AUDL 2016,MAD,Madison Radicals
3893,Thomas Coolidge,AUDL 2015,MAD,Madison Radicals
3894,Thomas Coolidge,AUDL 2014,MAD,Madison Radicals
3895,Thomas Coolidge,AUDL 2013,MAD,Madison Radicals
3896,Thomas Echols,AUDL 2018,MIN,Minnesota Wind Chill
3897,Thomas Edmonds,AUDL 2017,PIT,Pittsburgh Thunderbirds
3898,Thomas Faber,AUDL 2018,MTL,Montreal Royal
3899,Thomas Horvath,AUDL 2014,ROC,Rochester Dragons
3900,Thomas Horvath,AUDL 2013,ROC,Rochester Dragons
3901,Thomas Horvath,AUDL 2012,ROC,Rochester Dragons
3902,Thomas Lassetter,AUDL 2018,SJ,San Jose Spiders
3903,Thomas McAlear,AUDL 2017,MTL,Montreal Royal
3904,Thomas Rowe,AUDL 2014,VAN,Vancouver Riptide
3905,Thomas Slack,AUDL 2018,DAL,Dallas Roughnecks
3906,Thomas Slack,AUDL 2017,DAL,Dallas Roughnecks
3907,Thomas Slack,AUDL 2016,DAL,Dallas Roughnecks
3908,Thomas Wight,AUDL 2015,ROC,Rochester Dragons
3909,Thomson McKnight,AUDL 2018,TOR,Toronto Rush
3910,Thomson McKnight,AUDL 2017,TOR,Toronto Rush
3911,Thomson McKnight,AUDL 2016,TOR,Toronto Rush
3912,Thomson McKnight,AUDL 2015,TOR,Toronto Rush
3913,Thomson McKnight,AUDL 2014,TOR,Toronto Rush
3914,Thomson McKnight,AUDL 2013,TOR,Toronto Rush
3915,Tianchuan Yen,AUDL 2017,SEA,Seattle Cascades
3916,Tim Barczak,AUDL 2016,NSH,Nashville NightWatch
3917,Tim DeByl,AUDL 2017,MAD,Madison Radicals
3918,Tim DeByl,AUDL 2016,MAD,Madison Radicals
3919,Tim DeByl,AUDL 2015,MAD,Madison Radicals
3920,Tim DeByl,AUDL 2014,MAD,Madison Radicals
3921,Tim DeByl,AUDL 2013,MAD,Madison Radicals
3922,Tim Fergus,AUDL 2016,CHI,Chicago Wildfire
3923,Tim Fergus,AUDL 2015,CHI,Chicago Wildfire
3924,Tim Fergus,AUDL 2014,CHI,Chicago Wildfire
3925,Tim Gehret,AUDL 2016,SEA,Seattle Cascades
3926,Tim Gilligan,AUDL 2016,SF,San Francisco FlameThrowers
3927,Tim Gilligan,AUDL 2014,SJ,San Jose Spiders
3928,Tim Johnson,AUDL 2012,IND,Indianapolis AlleyCats
3929,Tim Kominos,AUDL 2018,NY,New York Empire
3930,Tim Kominos,AUDL 2017,NY,New York Empire
3931,Tim Kominos,AUDL 2016,NY,New York Empire
3932,Tim Kominos,AUDL 2015,ROC,Rochester Dragons
3933,Tim Kominos,AUDL 2014,ROC,Rochester Dragons
3934,Tim Kominos,AUDL 2013,ROC,Rochester Dragons
3935,Tim Lavis,AUDL 2014,VAN,Vancouver Riptide
3936,Tim Lootens,AUDL 2018,TB,Tampa Bay Cannons
3937,Tim McAllister,AUDL 2017,RAL,Raleigh Flyers
3938,Tim McAllister,AUDL 2016,RAL,Raleigh Flyers
3939,Tim McAllister,AUDL 2015,RAL,Raleigh Flyers
3940,Tim Okita,AUDL 2018,SD,San Diego Growlers
3941,Tim Posl,AUDL 2018,DET,Detroit Mechanix
3942,Tim Ryan,AUDL 2014,DC,DC Breeze
3943,Tim Ryan,AUDL 2013,DC,DC Breeze
3944,Tim Settles,AUDL 2016,CIN,Cincinnati Revolution
3945,Tim Settles,AUDL 2015,CIN,Cincinnati Revolution
3946,Tim Settles,AUDL 2014,CIN,Cincinnati Revolution
3947,Tim Tsang,AUDL 2017,VAN,Vancouver Riptide
3948,Tim Tsang,AUDL 2016,VAN,Vancouver Riptide
3949,Tim Tsang,AUDL 2015,VAN,Vancouver Riptide
3950,Tim Tsang,AUDL 2014,MTL,Montreal Royal
3951,Timmer Farrell,AUDL 2015,NY,New York Empire
3952,Timmy Meyers,AUDL 2012,COL,Columbus Cranes
3953,Timmy Setterberg,AUDL 2013,MIN,Minnesota Wind Chill
3954,Timothy Beatty,AUDL 2018,LA,Los Angeles Aviators
3955,Timothy Beatty,AUDL 2017,LA,Los Angeles Aviators
3956,Timothy Beatty,AUDL 2016,LA,Los Angeles Aviators
3957,TJ Burns,AUDL 2015,ROC,Rochester Dragons
3958,TJ Burns,AUDL 2014,ROC,Rochester Dragons
3959,TJ Burns,AUDL 2013,ROC,Rochester Dragons
3960,TJ Burns,AUDL 2012,ROC,Rochester Dragons
3961,TJ Stanton,AUDL 2018,NY,New York Empire
3962,Todd Chamberlain,AUDL 2014,CIN,Cincinnati Revolution
3963,Todd Chamberlain,AUDL 2013,CIN,Cincinnati Revolution
3964,Todd Grace,AUDL 2014,CIN,Cincinnati Revolution
3965,Todd Grace,AUDL 2013,CIN,Cincinnati Revolution
3966,Todd Grace,AUDL 2012,CIN,Cincinnati Revolution
3967,Todd Hershberger,AUDL 2015,DET,Detroit Mechanix
3968,Tom Allen,AUDL 2015,PHI,Philadelphia Phoenix
3969,Tom Allen,AUDL 2014,PHI,Philadelphia Phoenix
3970,Tom Annen,AUDL 2018,MAD,Madison Radicals
3971,Tom Annen,AUDL 2017,MAD,Madison Radicals
3972,Tom Annen,AUDL 2016,MAD,Madison Radicals
3973,Tom Annen,AUDL 2015,MAD,Madison Radicals
3974,Tom Annen,AUDL 2014,MAD,Madison Radicals
3975,Tom Annen,AUDL 2013,MAD,Madison Radicals
3976,Tom Bertrand,AUDL 2016,PHI,Philadelphia Phoenix
3977,Tom Doi,AUDL 2018,LA,Los Angeles Aviators
3978,Tom Doi,AUDL 2017,LA,Los Angeles Aviators
3979,Tom Doi,AUDL 2016,DC,DC Breeze
3980,Tom Duellman,AUDL 2018,DET,Detroit Mechanix
3981,Tom Duellman,AUDL 2017,DET,Detroit Mechanix
3982,Tom Grund,AUDL 2016,MIN,Minnesota Wind Chill
3983,Tom LaRocco,AUDL 2012,CIN,Cincinnati Revolution
3984,Tom Phillips,AUDL 2015,CIN,Cincinnati Revolution
3985,Tom Radcliffe,AUDL 2017,NSH,Nashville NightWatch
3986,Tom Radcliffe,AUDL 2016,NSH,Nashville NightWatch
3987,Tom Radcliffe,AUDL 2015,NSH,Nashville NightWatch
3988,Tom Rosatto,AUDL 2015,SEA,Seattle Cascades
3989,Tommy Adams,AUDL 2018,SJ,San Jose Spiders
3990,Tommy Adams,AUDL 2017,SJ,San Jose Spiders
3991,Tommy Adams,AUDL 2016,SJ,San Jose Spiders
3992,Tommy Gallagher,AUDL 2018,CHI,Chicago Wildfire
3993,Tommy Gallagher,AUDL 2017,CHI,Chicago Wildfire
3994,Tommy Lamar,AUDL 2016,RAL,Raleigh Flyers
3995,Tommy Li,AUDL 2017,SEA,Seattle Cascades
3996,Tommy Li,AUDL 2016,SEA,Seattle Cascades
3997,Tommy Lin,AUDL 2018,SF,San Francisco FlameThrowers
3998,Tony Cain,AUDL 2015,NSH,Nashville NightWatch
3999,Tony Heath,AUDL 2015,NSH,Nashville NightWatch
4000,Tony Poletto,AUDL 2018,MIN,Minnesota Wind Chill
4001,Tony Poletto,AUDL 2017,MIN,Minnesota Wind Chill
4002,Tony Poletto,AUDL 2015,MIN,Minnesota Wind Chill
4003,Travion Greene,AUDL 2016,SJ,San Jose Spiders
4004,Travis Carpenter,AUDL 2018,IND,Indianapolis AlleyCats
4005,Travis Carpenter,AUDL 2017,IND,Indianapolis AlleyCats
4006,Travis Carpenter,AUDL 2016,IND,Indianapolis AlleyCats
4007,Travis Carpenter,AUDL 2015,IND,Indianapolis AlleyCats
4008,Travis Carpenter,AUDL 2014,IND,Indianapolis AlleyCats
4009,Travis Carpenter,AUDL 2013,IND,Indianapolis AlleyCats
4010,Travis Carpenter,AUDL 2012,IND,Indianapolis AlleyCats
4011,Travis Catron,AUDL 2017,TB,Jacksonville Cannons
4012,Travis Catron,AUDL 2016,TB,Jacksonville Cannons
4013,Travis Catron,AUDL 2015,TB,Jacksonville Cannons
4014,Travis Compo,AUDL 2018,DET,Detroit Mechanix
4015,Travis Compo,AUDL 2016,DET,Detroit Mechanix
4016,Travis Dunn,AUDL 2018,SD,San Diego Growlers
4017,Travis Dunn,AUDL 2017,SD,San Diego Growlers
4018,Travis Dunn,AUDL 2016,SD,San Diego Growlers
4019,Travis Dunn,AUDL 2015,SD,San Diego Growlers
4020,Travis Knight,AUDL 2014,CIN,Cincinnati Revolution
4021,Trent Dillon,AUDL 2012,PHS,Philadelphia Spinners
4022,Trent Kuhl,AUDL 2017,CHI,Chicago Wildfire
4023,Trenton Spinks,AUDL 2018,ATL,Atlanta Hustle
4024,Trenton Spinks,AUDL 2017,ATL,Atlanta Hustle
4025,Trenton Spinks,AUDL 2016,ATL,Atlanta Hustle
4026,Trenton Spinks,AUDL 2015,ATL,Atlanta Hustle
4027,Trevor Henry,AUDL 2016,TOR,Toronto Rush
4028,Trevor Henry,AUDL 2015,TOR,Toronto Rush
4029,Trevor Henry,AUDL 2014,TOR,Toronto Rush
4030,Trevor Henry,AUDL 2013,TOR,Toronto Rush
4031,Trevor Knechtel,AUDL 2017,VAN,Vancouver Riptide
4032,Trevor Knechtel,AUDL 2016,VAN,Vancouver Riptide
4033,Trevor Purdy,AUDL 2018,SD,San Diego Growlers
4034,Trevor Purdy,AUDL 2017,SD,San Diego Growlers
4035,Trevor Purdy,AUDL 2016,SD,San Diego Growlers
4036,Trevor Purdy,AUDL 2015,SD,San Diego Growlers
4037,Trevor Smith,AUDL 2016,LA,Los Angeles Aviators
4038,Trey Katzenbach,AUDL 2018,PHI,Philadelphia Phoenix
4039,Trey Katzenbach,AUDL 2017,PHI,Philadelphia Phoenix
4040,Trey Katzenbach,AUDL 2012,PHS,Philadelphia Spinners
4041,Trey Taliaferro,AUDL 2018,DET,Detroit Mechanix
