,Date/Time,Opponent,Point Elapsed Seconds,Line,Our Score - End of Point,Their Score - End of Point,Event Type,Action,Passer,Receiver,Defender,Hang Time (secs),Player 0,Player 1,Player 2,Player 3,Player 4,Player 5,Player 6,Player 7,Player 8,Player 9,Player 10,Player 11,Player 12,Player 13,Player 14,Player 15,Player 16,Player 17,Player 18,Player 19,Player 20,Player 21,Player 22,Player 23,Player 24,Player 25,Player 26,Player 27,Elapsed Time (secs),Begin Area,Begin X,Begin Y,End Area,End X,End Y,Distance Unit of Measure,Absolute Distance,Lateral Distance,Toward Our Goal Distance,Teamname,Year,Tournament,Lineup,GameID,QuarterID,PointID,PossessionID
235,2015-04-11 19:39,Indianapolis AlleyCats,61,O,19,12,Defense,D,,,Ethan Beardsley,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5619,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,33,2.0
236,2015-04-11 19:39,Indianapolis AlleyCats,61,O,19,12,Offense,HockeyAssist,Alex Thorne,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5631,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,33,3.0
237,2015-04-11 19:39,Indianapolis AlleyCats,61,O,19,12,Offense,Goal,Aaron Watson,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5642,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,33,3.0
238,2015-04-11 19:39,Indianapolis AlleyCats,104,D,19,13,Defense,Pull,,,Mark Fedorenko,5.831,Mark Fedorenko,Tad Wissel,David Vatz,Felipe Delgado,Rob Dulabon,Mike Pannone,Nick Haser,,,,,,,,,,,,,,,,,,,,,,5685,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"David Vatz, Felipe Delgado, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,3,34,1.0
239,2015-04-11 19:39,Indianapolis AlleyCats,104,D,19,13,Defense,Goal,,,Anonymous,,Mark Fedorenko,Tad Wissel,David Vatz,Felipe Delgado,Rob Dulabon,Mike Pannone,Nick Haser,,,,,,,,,,,,,,,,,,,,,,5787,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"David Vatz, Felipe Delgado, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,3,34,1.0
240,2015-04-11 19:39,Indianapolis AlleyCats,30,O,20,13,Offense,Catch,Isaac Saul,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,David Vatz,Chris Brenenborg,Tyler DeGirolamo,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5862,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, Darren Shultz, David Vatz, Isaac Saul, Tyler DeGirolamo",1,3,35,1.0
241,2015-04-11 19:39,Indianapolis AlleyCats,30,O,20,13,Offense,Catch,Alex Thorne,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,David Vatz,Chris Brenenborg,Tyler DeGirolamo,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5872,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, Darren Shultz, David Vatz, Isaac Saul, Tyler DeGirolamo",1,3,35,1.0
242,2015-04-11 19:39,Indianapolis AlleyCats,30,O,20,13,Offense,Catch,Chris Brenenborg,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,David Vatz,Chris Brenenborg,Tyler DeGirolamo,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5876,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, Darren Shultz, David Vatz, Isaac Saul, Tyler DeGirolamo",1,3,35,1.0
243,2015-04-11 19:39,Indianapolis AlleyCats,30,O,20,13,Offense,Catch,David Vatz,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,David Vatz,Chris Brenenborg,Tyler DeGirolamo,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5880,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, Darren Shultz, David Vatz, Isaac Saul, Tyler DeGirolamo",1,3,35,1.0
244,2015-04-11 19:39,Indianapolis AlleyCats,30,O,20,13,Offense,HockeyAssist,Alex Thorne,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,David Vatz,Chris Brenenborg,Tyler DeGirolamo,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5883,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, Darren Shultz, David Vatz, Isaac Saul, Tyler DeGirolamo",1,3,35,1.0
245,2015-04-11 19:39,Indianapolis AlleyCats,30,O,20,13,Offense,Goal,Isaac Saul,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,David Vatz,Chris Brenenborg,Tyler DeGirolamo,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,5890,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, Darren Shultz, David Vatz, Isaac Saul, Tyler DeGirolamo",1,3,35,1.0
246,2015-04-11 19:39,Indianapolis AlleyCats,60,D,21,13,Defense,PullOb,,,Rob Dulabon,,Aaron Watson,Ethan Beardsley,Tad Wissel,Scott Trimble,Rob Dulabon,Jon Mast,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,5966,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Ethan Beardsley, Jon Mast, Rob Dulabon, Scott Trimble, Tad Wissel, Tyler DeGirolamo",1,3,36,1.0
247,2015-04-11 19:39,Indianapolis AlleyCats,60,D,21,13,Defense,D,,,Scott Trimble,,Aaron Watson,Ethan Beardsley,Tad Wissel,Scott Trimble,Rob Dulabon,Jon Mast,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6003,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Ethan Beardsley, Jon Mast, Rob Dulabon, Scott Trimble, Tad Wissel, Tyler DeGirolamo",1,3,36,1.0
248,2015-04-11 19:39,Indianapolis AlleyCats,60,D,21,13,Offense,Catch,Scott Trimble,Ethan Beardsley,,,Aaron Watson,Ethan Beardsley,Tad Wissel,Scott Trimble,Rob Dulabon,Jon Mast,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6010,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Ethan Beardsley, Jon Mast, Rob Dulabon, Scott Trimble, Tad Wissel, Tyler DeGirolamo",1,3,36,2.0
249,2015-04-11 19:39,Indianapolis AlleyCats,60,D,21,13,Offense,Catch,Ethan Beardsley,Tad Wissel,,,Aaron Watson,Ethan Beardsley,Tad Wissel,Scott Trimble,Rob Dulabon,Jon Mast,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6015,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Ethan Beardsley, Jon Mast, Rob Dulabon, Scott Trimble, Tad Wissel, Tyler DeGirolamo",1,3,36,2.0
250,2015-04-11 19:39,Indianapolis AlleyCats,60,D,21,13,Offense,HockeyAssist,Tad Wissel,Aaron Watson,,,Aaron Watson,Ethan Beardsley,Tad Wissel,Scott Trimble,Rob Dulabon,Jon Mast,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6019,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Ethan Beardsley, Jon Mast, Rob Dulabon, Scott Trimble, Tad Wissel, Tyler DeGirolamo",1,3,36,2.0
251,2015-04-11 19:39,Indianapolis AlleyCats,60,D,21,13,Offense,Goal,Aaron Watson,Scott Trimble,,,Aaron Watson,Ethan Beardsley,Tad Wissel,Scott Trimble,Rob Dulabon,Jon Mast,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6024,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Ethan Beardsley, Jon Mast, Rob Dulabon, Scott Trimble, Tad Wissel, Tyler DeGirolamo",1,3,36,2.0
252,2015-04-11 19:39,Indianapolis AlleyCats,62,D,21,14,Defense,Pull,,,Mark Fedorenko,3.566,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Tyler DeGirolamo,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6108,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel, Tyler DeGirolamo",1,3,37,1.0
253,2015-04-11 19:39,Indianapolis AlleyCats,62,D,21,14,Defense,Throwaway,,,Anonymous,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Tyler DeGirolamo,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6113,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel, Tyler DeGirolamo",1,3,37,1.0
254,2015-04-11 19:39,Indianapolis AlleyCats,62,D,21,14,Offense,Drop,Tad Wissel,Mike Pannone,,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Tyler DeGirolamo,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6147,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel, Tyler DeGirolamo",1,3,37,2.0
255,2015-04-11 19:39,Indianapolis AlleyCats,62,D,21,14,Defense,Goal,,,Anonymous,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Tyler DeGirolamo,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6168,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel, Tyler DeGirolamo",1,3,37,3.0
256,2015-04-11 19:39,Indianapolis AlleyCats,25,O,21,14,Offense,Catch,Isaac Saul,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6244,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,38,1.0
257,2015-04-11 19:39,Indianapolis AlleyCats,25,O,21,14,Cessation,EndOfThirdQuarter,,,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6267,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,3,38,1.0
258,2015-04-11 19:39,Indianapolis AlleyCats,203,D,21,15,Defense,Pull,,,Sam Schurer,7.61,James Greeno,Alex Thorne,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,6444,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Alex Thorne, Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,4,39,1.0
259,2015-04-11 19:39,Indianapolis AlleyCats,203,D,21,15,Defense,D,,,Darren Shultz,,James Greeno,Alex Thorne,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,6500,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Alex Thorne, Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,4,39,1.0
260,2015-04-11 19:39,Indianapolis AlleyCats,203,D,21,15,Offense,Catch,James Greeno,Rob Dulabon,,,James Greeno,Alex Thorne,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,6527,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Alex Thorne, Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,4,39,2.0
261,2015-04-11 19:39,Indianapolis AlleyCats,203,D,21,15,Offense,Throwaway,Rob Dulabon,Anonymous,,,James Greeno,Alex Thorne,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,6624,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Alex Thorne, Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,4,39,2.0
262,2015-04-11 19:39,Indianapolis AlleyCats,203,D,21,15,Defense,D,,,Scott Trimble,,James Greeno,Alex Thorne,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,6628,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Alex Thorne, Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,4,39,3.0
263,2015-04-11 19:39,Indianapolis AlleyCats,203,D,21,15,Offense,Throwaway,Scott Trimble,Anonymous,,,James Greeno,Alex Thorne,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,6631,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Alex Thorne, Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,4,39,4.0
264,2015-04-11 19:39,Indianapolis AlleyCats,203,D,21,15,Defense,Goal,,,Anonymous,,James Greeno,Alex Thorne,Brandon Thomas,Sam Schurer,Scott Trimble,Rob Dulabon,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,6645,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Alex Thorne, Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Rob Dulabon, Sam Schurer, Scott Trimble",1,4,39,5.0
265,2015-04-11 19:39,Indianapolis AlleyCats,14,O,22,15,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6706,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,40,1.0
266,2015-04-11 19:39,Indianapolis AlleyCats,14,O,22,15,Offense,HockeyAssist,Isaac Saul,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6715,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,40,1.0
267,2015-04-11 19:39,Indianapolis AlleyCats,14,O,22,15,Offense,Goal,Aaron Watson,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,6718,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,40,1.0
268,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Defense,Pull,,,Mark Fedorenko,7.354,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6778,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,1.0
269,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Defense,Throwaway,,,Anonymous,,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6792,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,1.0
270,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Offense,Catch,Tad Wissel,Jon Mast,,,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6801,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,2.0
271,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Offense,Catch,Jon Mast,Tad Wissel,,,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6806,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,2.0
272,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Offense,Catch,Tad Wissel,Mark Fedorenko,,,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6809,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,2.0
273,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Offense,Catch,Mark Fedorenko,Tad Wissel,,,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6813,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,2.0
274,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Offense,HockeyAssist,Tad Wissel,Mark Fedorenko,,,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6817,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,2.0
275,2015-04-11 19:39,Indianapolis AlleyCats,45,D,23,15,Offense,Goal,Mark Fedorenko,Felipe Delgado,,,Aaron Watson,Mark Fedorenko,Tad Wissel,Felipe Delgado,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,6821,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Tad Wissel",1,4,41,2.0
276,2015-04-11 19:39,Indianapolis AlleyCats,47,D,23,16,Defense,Pull,,,Rob Dulabon,6.278,James Greeno,Brandon Thomas,Scott Trimble,Rob Dulabon,Nick Haser,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,6890,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Nick Haser, Rob Dulabon, Scott Trimble",1,4,42,1.0
277,2015-04-11 19:39,Indianapolis AlleyCats,47,D,23,16,Defense,Goal,,,Anonymous,,James Greeno,Brandon Thomas,Scott Trimble,Rob Dulabon,Nick Haser,Anson Reppermund,Darren Shultz,,,,,,,,,,,,,,,,,,,,,,6935,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Anson Reppermund, Brandon Thomas, Darren Shultz, James Greeno, Nick Haser, Rob Dulabon, Scott Trimble",1,4,42,1.0
278,2015-04-11 19:39,Indianapolis AlleyCats,27,O,24,16,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7000,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,43,1.0
279,2015-04-11 19:39,Indianapolis AlleyCats,27,O,24,16,Offense,Catch,Isaac Saul,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7009,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,43,1.0
280,2015-04-11 19:39,Indianapolis AlleyCats,27,O,24,16,Offense,Catch,Aaron Watson,Alex Thorne,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7013,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,43,1.0
281,2015-04-11 19:39,Indianapolis AlleyCats,27,O,24,16,Offense,HockeyAssist,Alex Thorne,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7020,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,43,1.0
282,2015-04-11 19:39,Indianapolis AlleyCats,27,O,24,16,Offense,Goal,Aaron Watson,David Vatz,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7025,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,43,1.0
283,2015-04-11 19:39,Indianapolis AlleyCats,21,D,24,17,Defense,Pull,,,Rob Dulabon,4.862,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,7117,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,4,44,1.0
284,2015-04-11 19:39,Indianapolis AlleyCats,21,D,24,17,Defense,Goal,,,Anonymous,,Mark Fedorenko,Tad Wissel,Felipe Delgado,Rob Dulabon,Mike Pannone,Jon Mast,Nick Haser,,,,,,,,,,,,,,,,,,,,,,7136,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Felipe Delgado, Jon Mast, Mark Fedorenko, Mike Pannone, Nick Haser, Rob Dulabon, Tad Wissel",1,4,44,1.0
285,2015-04-11 19:39,Indianapolis AlleyCats,123,O,25,17,Offense,Catch,Chris Brenenborg,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7197,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,45,1.0
286,2015-04-11 19:39,Indianapolis AlleyCats,123,O,25,17,Offense,Catch,Isaac Saul,Aaron Watson,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7205,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,45,1.0
287,2015-04-11 19:39,Indianapolis AlleyCats,123,O,25,17,Offense,Catch,Aaron Watson,Isaac Saul,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7212,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,45,1.0
288,2015-04-11 19:39,Indianapolis AlleyCats,123,O,25,17,Offense,Catch,Isaac Saul,Tyler DeGirolamo,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7218,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,45,1.0
289,2015-04-11 19:39,Indianapolis AlleyCats,123,O,25,17,Offense,Catch,Tyler DeGirolamo,Chris Brenenborg,,,Isaac Saul,Alex Thorne,Aaron Watson,Ethan Beardsley,David Vatz,Chris Brenenborg,Tyler DeGirolamo,,,,,,,,,,,,,,,,,,,,,,7222,,,,,,,,,,,Pittsburgh Thunderbirds,2015,,"Aaron Watson, Alex Thorne, Chris Brenenborg, David Vatz, Ethan Beardsley, Isaac Saul, Tyler DeGirolamo",1,4,45,1.0
