year,team,opponent,date,game,Assists,Hockey Assists,Throws,Throwaways,Turnovers,Completions,Catches,Goals,Drops,Blocks,Stalls,Callahans,Callahans Thrown,O Points Played,O Possessions Played,D Points Played,D Possessions Played,Holds,Breaks,Games Played,Opponent Possessions Played (O-Line),Opponent Possessions Played (D-Line),O Points Lost,D Points Lost,Points Won,Points Played,Possessions Played,Completion Rate,Throwaway Rate,Assist Rate,Goal Rate,Hold Rate,Break Rate,Scoring Efficiency,O-line Scoring Efficiency,D-line Scoring Efficiency,O-line Takeaway Efficiency,D-line Takeaway Efficiency
2016,Vancouver Riptide,Los Angeles Aviators,2016-06-18,Vancouver Riptide_Los Angeles Aviators_2016-06-18,24,24,258,19,24,234,234,24,5,11,0,0,0,32,42,26,6,21,3,1,19,29,9,22,24,58,48,0.9069767441860465,0.07364341085271318,0.09302325581395349,0.10256410256410256,0.65625,0.11538461538461539,0.5,0.5,0.5,0.5263157894736843,0.24137931034482762
2016,Vancouver Riptide,Los Angeles Aviators,2016-06-25,Vancouver Riptide_Los Angeles Aviators_2016-06-25,20,20,256,19,21,235,235,20,2,13,0,0,0,23,30,22,11,14,6,1,14,27,6,15,20,45,41,0.91796875,0.07421875,0.078125,0.0851063829787234,0.6086956521739131,0.2727272727272727,0.4878048780487805,0.4666666666666667,0.5454545454545454,0.5714285714285714,0.4444444444444444
2016,Vancouver Riptide,Los Angeles Aviators,2016-07-02,Vancouver Riptide_Los Angeles Aviators_2016-07-02,26,24,299,14,15,284,284,26,1,6,0,0,0,30,32,27,9,19,7,1,12,29,10,18,26,57,41,0.9498327759197325,0.046822742474916385,0.08695652173913043,0.09154929577464789,0.6333333333333333,0.25925925925925924,0.6341463414634146,0.59375,0.7777777777777778,0.16666666666666663,0.3793103448275862
2016,Vancouver Riptide,San Diego Growlers,2016-05-07,Vancouver Riptide_San Diego Growlers_2016-05-07,27,26,258,17,17,241,241,27,0,16,0,0,0,21,26,29,18,18,9,1,6,37,1,18,27,50,44,0.9341085271317829,0.06589147286821706,0.10465116279069768,0.11203319502074689,0.8571428571428571,0.3103448275862069,0.6136363636363636,0.6923076923076923,0.5,0.8333333333333334,0.5135135135135135
2016,Vancouver Riptide,San Diego Growlers,2016-06-19,Vancouver Riptide_San Diego Growlers_2016-06-19,25,25,266,25,30,236,236,25,5,19,0,0,0,25,35,27,22,15,10,1,19,38,8,15,25,52,57,0.8872180451127819,0.09398496240601503,0.09398496240601503,0.1059322033898305,0.6,0.37037037037037035,0.43859649122807015,0.42857142857142855,0.45454545454545453,0.5789473684210527,0.6052631578947368
2016,Vancouver Riptide,San Francisco FlameThrowers,2016-05-14,Vancouver Riptide_San Francisco FlameThrowers_2016-05-14,18,17,264,21,28,237,237,18,6,11,1,0,0,23,34,20,12,14,4,1,19,27,8,14,18,43,46,0.8977272727272727,0.07954545454545454,0.06818181818181818,0.0759493670886076,0.6086956521739131,0.2,0.391304347826087,0.4117647058823529,0.3333333333333333,0.5789473684210527,0.4814814814814815
2016,Vancouver Riptide,San Francisco FlameThrowers,2016-05-28,Vancouver Riptide_San Francisco FlameThrowers_2016-05-28,27,27,266,22,24,242,242,27,2,12,0,0,0,32,40,29,13,24,3,1,13,38,5,25,27,61,53,0.9097744360902256,0.08270676691729323,0.10150375939849623,0.1115702479338843,0.75,0.10344827586206896,0.5094339622641509,0.6,0.23076923076923078,0.6153846153846154,0.3421052631578947
2016,Vancouver Riptide,San Francisco FlameThrowers,2016-06-04,Vancouver Riptide_San Francisco FlameThrowers_2016-06-04,29,28,298,20,21,277,277,29,1,13,0,0,0,28,36,31,15,20,9,1,15,37,7,20,29,59,51,0.9295302013422819,0.06711409395973154,0.09731543624161074,0.10469314079422383,0.7142857142857143,0.2903225806451613,0.5686274509803921,0.5555555555555556,0.6,0.5333333333333333,0.45945945945945943
2016,Vancouver Riptide,San Jose Spiders,2016-05-21,Vancouver Riptide_San Jose Spiders_2016-05-21,22,21,268,20,26,242,242,22,6,19,0,0,0,21,29,24,21,16,6,1,12,38,3,17,22,45,50,0.9029850746268657,0.07462686567164178,0.08208955223880597,0.09090909090909091,0.7619047619047619,0.25,0.44,0.5517241379310345,0.2857142857142857,0.75,0.5526315789473684
2016,Vancouver Riptide,San Jose Spiders,2016-05-29,Vancouver Riptide_San Jose Spiders_2016-05-29,17,16,233,22,30,203,203,17,8,15,0,0,0,28,40,19,9,14,3,1,24,24,12,15,17,47,49,0.871244635193133,0.0944206008583691,0.07296137339055794,0.08374384236453201,0.5,0.15789473684210525,0.3469387755102041,0.35,0.3333333333333333,0.5,0.375
2016,Vancouver Riptide,Seattle Cascades,2016-04-02,Vancouver Riptide_Seattle Cascades_2016-04-02,21,21,252,21,29,223,223,21,8,12,0,0,0,27,37,23,14,14,7,1,19,30,9,16,21,50,51,0.8849206349206349,0.08333333333333333,0.08333333333333333,0.09417040358744394,0.5185185185185185,0.30434782608695654,0.4117647058823529,0.3783783783783784,0.5,0.5263157894736843,0.4666666666666667
2016,Vancouver Riptide,Seattle Cascades,2016-04-16,Vancouver Riptide_Seattle Cascades_2016-04-16,34,34,292,14,16,276,276,34,2,16,0,0,0,25,28,36,23,20,14,1,7,45,4,20,34,61,51,0.9452054794520548,0.04794520547945205,0.11643835616438356,0.12318840579710146,0.8,0.3888888888888889,0.6666666666666666,0.7142857142857143,0.6086956521739131,0.4285714285714286,0.5555555555555556
2016,Vancouver Riptide,Seattle Cascades,2016-06-11,Vancouver Riptide_Seattle Cascades_2016-06-11,27,24,259,16,18,241,241,27,2,12,0,0,0,26,31,28,14,18,9,1,12,33,7,17,27,54,45,0.9305019305019305,0.06177606177606178,0.10424710424710425,0.11203319502074689,0.6923076923076923,0.32142857142857145,0.6,0.5806451612903226,0.6428571428571429,0.41666666666666663,0.48484848484848486
2016,Vancouver Riptide,Seattle Cascades,2016-07-09,Vancouver Riptide_Seattle Cascades_2016-07-09,27,26,315,19,25,290,290,27,6,16,0,0,0,32,41,29,12,20,7,1,21,34,10,21,27,61,53,0.9206349206349206,0.06031746031746032,0.08571428571428572,0.09310344827586207,0.625,0.2413793103448276,0.5094339622641509,0.4878048780487805,0.5833333333333334,0.5238095238095238,0.38235294117647056
2017,Atlanta Hustle,Austin Sol,2017-05-20,Atlanta Hustle_Austin Sol_2017-05-20,28,25,254,12,15,239,239,28,3,10,0,0,0,28,32,30,13,21,7,1,9,36,5,22,28,58,45,0.9409448818897638,0.047244094488188976,0.11023622047244094,0.11715481171548117,0.75,0.23333333333333334,0.6222222222222222,0.65625,0.5384615384615384,0.4444444444444444,0.38888888888888884
2017,Atlanta Hustle,Austin Sol,2017-06-04,Atlanta Hustle_Austin Sol_2017-06-04,27,26,249,13,16,233,233,27,3,10,0,0,0,26,29,29,15,20,7,1,9,36,6,18,27,55,44,0.9357429718875502,0.05220883534136546,0.10843373493975904,0.11587982832618025,0.7692307692307693,0.2413793103448276,0.6136363636363636,0.6896551724137931,0.4666666666666667,0.33333333333333337,0.5
2017,Atlanta Hustle,Austin Sol,2017-06-25,Atlanta Hustle_Austin Sol_2017-06-25,25,24,296,23,29,268,268,25,5,16,1,0,0,28,39,28,15,20,5,1,16,38,5,21,25,56,54,0.9054054054054054,0.0777027027027027,0.08445945945945946,0.09328358208955224,0.7142857142857143,0.17857142857142858,0.46296296296296297,0.5128205128205128,0.3333333333333333,0.6875,0.4473684210526315
2017,Atlanta Hustle,Dallas Roughnecks,2017-04-30,Atlanta Hustle_Dallas Roughnecks_2017-04-30,24,23,264,24,28,236,236,24,4,10,0,0,0,31,41,26,13,19,5,1,20,33,10,19,24,57,54,0.8939393939393939,0.09090909090909091,0.09090909090909091,0.1016949152542373,0.6129032258064516,0.19230769230769232,0.4444444444444444,0.4634146341463415,0.38461538461538464,0.5,0.4242424242424242
2017,Atlanta Hustle,Dallas Roughnecks,2017-05-21,Atlanta Hustle_Dallas Roughnecks_2017-05-21,18,15,220,30,32,189,189,18,1,13,1,0,0,28,41,20,10,15,3,1,24,27,11,15,18,48,51,0.8590909090909091,0.13636363636363635,0.08181818181818182,0.09523809523809523,0.5357142857142857,0.15,0.35294117647058826,0.36585365853658536,0.3,0.5416666666666667,0.4444444444444444
2017,Atlanta Hustle,Dallas Roughnecks,2017-06-24,Atlanta Hustle_Dallas Roughnecks_2017-06-24,19,17,265,23,29,237,237,19,5,17,1,0,0,22,34,21,15,16,3,1,18,32,6,15,19,43,49,0.8943396226415095,0.08679245283018867,0.07169811320754717,0.08016877637130802,0.7272727272727273,0.14285714285714285,0.3877551020408163,0.47058823529411764,0.2,0.6666666666666667,0.53125
2017,Atlanta Hustle,Jacksonville Cannons,2017-04-22,Atlanta Hustle_Jacksonville Cannons_2017-04-22,25,22,281,16,20,262,262,25,3,11,1,0,1,29,33,27,14,20,5,1,11,35,6,20,25,56,47,0.9323843416370107,0.05693950177935943,0.08896797153024912,0.09541984732824428,0.6896551724137931,0.18518518518518517,0.5319148936170213,0.6060606060606061,0.35714285714285715,0.4545454545454546,0.4285714285714286
2017,Atlanta Hustle,Jacksonville Cannons,2017-05-27,Atlanta Hustle_Jacksonville Cannons_2017-05-27,20,18,233,16,18,215,215,20,2,9,0,0,0,25,30,21,10,16,4,1,12,26,7,16,20,46,40,0.9227467811158798,0.06866952789699571,0.08583690987124463,0.09302325581395349,0.64,0.19047619047619047,0.5,0.5333333333333333,0.4,0.41666666666666663,0.3846153846153846
2017,Atlanta Hustle,Jacksonville Cannons,2017-06-10,Atlanta Hustle_Jacksonville Cannons_2017-06-10,23,23,306,16,17,289,289,23,1,7,0,0,0,26,33,25,8,21,2,1,11,31,4,23,23,51,41,0.9444444444444444,0.05228758169934641,0.07516339869281045,0.07958477508650519,0.8076923076923077,0.08,0.5609756097560976,0.6363636363636364,0.25,0.6363636363636364,0.25806451612903225
2017,Atlanta Hustle,Nashville NightWatch,2017-04-15,Atlanta Hustle_Nashville NightWatch_2017-04-15,37,36,285,13,15,270,270,37,2,12,0,0,0,29,38,38,14,28,9,1,10,43,1,26,37,67,52,0.9473684210526315,0.0456140350877193,0.12982456140350876,0.13703703703703704,0.9655172413793104,0.23684210526315788,0.7115384615384616,0.7368421052631579,0.6428571428571429,0.9,0.39534883720930236
2017,Atlanta Hustle,Nashville NightWatch,2017-05-13,Atlanta Hustle_Nashville NightWatch_2017-05-13,31,28,298,13,19,281,281,31,4,15,2,0,0,20,29,32,22,18,13,1,10,41,1,18,31,52,51,0.9429530201342282,0.0436241610738255,0.1040268456375839,0.1103202846975089,0.9,0.40625,0.6078431372549019,0.6206896551724138,0.5909090909090909,0.9,0.5609756097560976
2017,Atlanta Hustle,Nashville NightWatch,2017-07-14,Atlanta Hustle_Nashville NightWatch_2017-07-14,27,26,323,18,19,304,304,27,1,15,0,0,0,24,32,29,14,19,8,1,12,35,4,18,27,53,46,0.9411764705882353,0.05572755417956656,0.08359133126934984,0.08881578947368421,0.7916666666666666,0.27586206896551724,0.5869565217391305,0.59375,0.5714285714285714,0.6666666666666667,0.48571428571428577
2017,Atlanta Hustle,Raleigh Flyers,2017-04-01,Atlanta Hustle_Raleigh Flyers_2017-04-01,19,17,271,21,22,249,249,19,1,11,0,0,0,28,33,21,10,16,3,1,16,27,11,16,19,49,43,0.9188191881918819,0.07749077490774908,0.07011070110701106,0.07630522088353414,0.5714285714285714,0.14285714285714285,0.4418604651162791,0.48484848484848486,0.3,0.3125,0.40740740740740744
2017,Atlanta Hustle,Raleigh Flyers,2017-06-17,Atlanta Hustle_Raleigh Flyers_2017-06-17,21,20,314,14,18,296,296,21,4,9,0,0,0,25,27,23,12,15,6,1,11,29,8,16,21,48,39,0.9426751592356688,0.044585987261146494,0.06687898089171974,0.07094594594594594,0.6,0.2608695652173913,0.5384615384615384,0.5555555555555556,0.5,0.2727272727272727,0.4482758620689655
2017,Austin Sol,Atlanta Hustle,2017-05-20,Austin Sol_Atlanta Hustle_2017-05-20,27,25,372,17,17,355,355,27,0,11,0,0,0,30,36,28,9,22,5,1,13,32,7,21,27,58,45,0.9543010752688172,0.0456989247311828,0.07258064516129033,0.07605633802816901,0.7333333333333333,0.17857142857142858,0.6,0.6111111111111112,0.5555555555555556,0.46153846153846156,0.34375
2017,Austin Sol,Atlanta Hustle,2017-06-04,Austin Sol_Atlanta Hustle_2017-06-04,24,20,259,22,23,237,237,24,0,4,1,0,0,29,35,26,12,19,5,1,12,32,6,21,24,55,47,0.915057915057915,0.08494208494208494,0.09266409266409266,0.10126582278481013,0.6551724137931034,0.19230769230769232,0.5106382978723404,0.5428571428571428,0.4166666666666667,0.5,0.34375
2017,Austin Sol,Atlanta Hustle,2017-06-25,Austin Sol_Atlanta Hustle_2017-06-25,26,24,347,24,26,321,321,26,2,15,0,0,0,27,37,28,16,21,5,1,15,39,5,20,26,55,53,0.9250720461095101,0.069164265129683,0.07492795389048991,0.08099688473520249,0.7777777777777778,0.17857142857142858,0.49056603773584906,0.5675675675675675,0.3125,0.6666666666666667,0.4871794871794872
2017,Austin Sol,Dallas Roughnecks,2017-04-01,Austin Sol_Dallas Roughnecks_2017-04-01,17,16,277,19,28,249,249,17,9,11,0,0,0,23,34,19,13,15,2,1,17,29,6,15,17,42,47,0.8989169675090253,0.06859205776173286,0.061371841155234655,0.06827309236947791,0.6521739130434783,0.10526315789473684,0.3617021276595745,0.4411764705882353,0.15384615384615385,0.6470588235294117,0.48275862068965514
2017,Austin Sol,Dallas Roughnecks,2017-04-22,Austin Sol_Dallas Roughnecks_2017-04-22,23,22,359,20,27,332,332,24,7,9,0,1,0,32,37,26,15,19,4,1,16,36,10,20,23,58,52,0.924791086350975,0.055710306406685235,0.06406685236768803,0.07228915662650602,0.59375,0.15384615384615385,0.4423076923076923,0.5135135135135135,0.26666666666666666,0.375,0.4444444444444444
2017,Austin Sol,Dallas Roughnecks,2017-06-17,Austin Sol_Dallas Roughnecks_2017-06-17,24,20,271,25,31,244,244,25,2,16,4,1,0,29,39,27,16,18,6,1,21,37,11,16,24,56,55,0.9003690036900369,0.09225092250922509,0.08856088560885608,0.10245901639344263,0.6206896551724138,0.2222222222222222,0.43636363636363634,0.46153846153846156,0.375,0.47619047619047616,0.5675675675675675
2017,Austin Sol,Dallas Roughnecks,2017-07-15,Austin Sol_Dallas Roughnecks_2017-07-15,23,23,311,26,27,284,284,23,1,8,0,0,0,28,36,25,15,18,5,1,16,35,7,20,23,53,51,0.9131832797427653,0.08360128617363344,0.07395498392282958,0.08098591549295775,0.6428571428571429,0.2,0.45098039215686275,0.5,0.3333333333333333,0.5625,0.4285714285714286
2017,Austin Sol,Jacksonville Cannons,2017-04-30,Austin Sol_Jacksonville Cannons_2017-04-30,22,21,269,27,37,233,233,22,9,12,1,0,0,31,46,24,13,19,3,1,26,34,11,19,22,55,59,0.8661710037174721,0.10037174721189591,0.08178438661710037,0.0944206008583691,0.6129032258064516,0.125,0.3728813559322034,0.41304347826086957,0.23076923076923078,0.5769230769230769,0.4411764705882353
2017,Austin Sol,Jacksonville Cannons,2017-07-08,Austin Sol_Jacksonville Cannons_2017-07-08,26,24,296,21,21,275,275,27,0,9,0,1,0,30,33,29,14,22,4,1,11,39,8,23,26,59,47,0.9290540540540541,0.07094594594594594,0.08783783783783784,0.09818181818181818,0.7333333333333333,0.13793103448275862,0.5531914893617021,0.6666666666666666,0.2857142857142857,0.2727272727272727,0.41025641025641024
2017,Austin Sol,Nashville NightWatch,2017-05-07,Austin Sol_Nashville NightWatch_2017-05-07,30,25,265,27,28,238,238,31,0,22,1,1,0,13,21,32,37,13,17,1,8,52,0,11,30,45,58,0.8981132075471698,0.1018867924528302,0.11320754716981132,0.13025210084033614,1.0,0.53125,0.5172413793103449,0.6190476190476191,0.4594594594594595,1.0,0.7884615384615384
2017,Austin Sol,Nashville NightWatch,2017-06-03,Austin Sol_Nashville NightWatch_2017-06-03,28,14,128,19,20,108,108,28,1,13,0,0,0,26,30,29,18,18,10,1,11,36,7,17,28,55,48,0.84375,0.1484375,0.21875,0.25925925925925924,0.6923076923076923,0.3448275862068966,0.5833333333333334,0.6,0.5555555555555556,0.36363636363636365,0.5277777777777778
2017,Austin Sol,Nashville NightWatch,2017-07-01,Austin Sol_Nashville NightWatch_2017-07-01,27,24,269,23,28,241,241,27,5,16,0,0,0,23,31,28,24,18,9,1,13,41,5,16,27,51,55,0.895910780669145,0.08550185873605948,0.10037174721189591,0.11203319502074689,0.782608695652174,0.32142857142857145,0.4909090909090909,0.5806451612903226,0.375,0.6153846153846154,0.6097560975609756
2017,Austin Sol,Raleigh Flyers,2017-04-08,Austin Sol_Raleigh Flyers_2017-04-08,19,19,304,26,32,272,272,19,6,10,0,0,0,28,43,21,9,14,5,1,27,25,11,15,19,49,52,0.8947368421052632,0.08552631578947369,0.0625,0.06985294117647059,0.5,0.23809523809523808,0.36538461538461536,0.32558139534883723,0.5555555555555556,0.5925925925925926,0.4
2017,Austin Sol,Raleigh Flyers,2017-04-29,Austin Sol_Raleigh Flyers_2017-04-29,23,20,262,17,21,241,241,23,4,4,0,0,0,30,34,22,10,20,3,1,14,28,10,18,23,52,44,0.9198473282442748,0.0648854961832061,0.08778625954198473,0.0954356846473029,0.6666666666666666,0.13636363636363635,0.5227272727272727,0.5882352941176471,0.3,0.2857142857142857,0.3571428571428571
2017,Chicago Wildfire,Detroit Mechanix,2017-04-29,Chicago Wildfire_Detroit Mechanix_2017-04-29,14,11,270,25,34,236,236,14,9,11,0,0,0,25,40,16,8,11,3,1,27,21,10,13,14,41,48,0.8740740740740741,0.09259259259259259,0.05185185185185185,0.059322033898305086,0.44,0.1875,0.2916666666666667,0.275,0.375,0.6296296296296297,0.38095238095238093
2017,Chicago Wildfire,Detroit Mechanix,2017-05-21,Chicago Wildfire_Detroit Mechanix_2017-05-21,21,18,223,33,49,175,175,22,15,28,1,1,1,13,30,24,41,10,11,1,19,51,1,10,21,37,71,0.7847533632286996,0.14798206278026907,0.09417040358744394,0.12571428571428572,0.7692307692307693,0.4583333333333333,0.29577464788732394,0.3333333333333333,0.2682926829268293,0.9473684210526316,0.803921568627451
2017,Chicago Wildfire,Detroit Mechanix,2017-06-25,Chicago Wildfire_Detroit Mechanix_2017-06-25,23,21,285,27,39,246,246,23,12,16,0,0,0,18,34,25,28,12,11,1,20,41,4,12,23,43,62,0.8631578947368421,0.09473684210526316,0.08070175438596491,0.09349593495934959,0.6666666666666666,0.44,0.3709677419354839,0.35294117647058826,0.39285714285714285,0.8,0.7073170731707317
2017,Chicago Wildfire,Indianapolis AlleyCats,2017-07-01,Chicago Wildfire_Indianapolis AlleyCats_2017-07-01,24,23,348,17,19,330,330,24,1,5,1,0,0,31,34,26,9,18,6,1,14,29,11,19,24,57,43,0.9482758620689655,0.04885057471264368,0.06896551724137931,0.07272727272727272,0.5806451612903226,0.23076923076923078,0.5581395348837209,0.5294117647058824,0.6666666666666666,0.2142857142857143,0.3448275862068966
2017,Chicago Wildfire,Indianapolis AlleyCats,2017-07-22,Chicago Wildfire_Indianapolis AlleyCats_2017-07-22,19,18,321,13,22,299,299,19,9,9,0,0,0,28,34,20,8,17,2,1,16,25,10,16,19,48,42,0.9314641744548287,0.040498442367601244,0.059190031152647975,0.06354515050167224,0.6071428571428571,0.1,0.4523809523809524,0.5,0.25,0.375,0.36
2017,Chicago Wildfire,Madison Radicals,2017-05-06,Chicago Wildfire_Madison Radicals_2017-05-06,16,16,472,19,21,452,452,16,1,9,1,0,0,20,27,17,11,10,6,1,16,21,9,9,16,37,38,0.9576271186440678,0.04025423728813559,0.03389830508474576,0.035398230088495575,0.5,0.35294117647058826,0.42105263157894735,0.37037037037037035,0.5454545454545454,0.4375,0.5714285714285714
2017,Chicago Wildfire,Madison Radicals,2017-06-02,Chicago Wildfire_Madison Radicals_2017-06-02,20,20,390,15,17,373,373,20,2,10,0,0,0,23,25,22,12,15,5,1,8,28,6,15,20,45,37,0.9564102564102565,0.038461538461538464,0.05128205128205128,0.05361930294906166,0.6521739130434783,0.22727272727272727,0.5405405405405406,0.6,0.4166666666666667,0.25,0.4642857142857143
2017,Chicago Wildfire,Madison Radicals,2017-07-14,Chicago Wildfire_Madison Radicals_2017-07-14,17,17,417,18,19,398,398,17,1,8,0,0,0,26,29,19,7,13,4,1,14,22,12,14,17,45,36,0.9544364508393285,0.04316546762589928,0.0407673860911271,0.04271356783919598,0.5,0.21052631578947367,0.4722222222222222,0.4482758620689655,0.5714285714285714,0.1428571428571429,0.36363636363636365
2017,Chicago Wildfire,Minnesota Wind Chill,2017-05-13,Chicago Wildfire_Minnesota Wind Chill_2017-05-13,17,17,379,24,27,352,352,17,3,15,0,0,0,22,35,19,10,15,2,1,20,26,7,13,17,41,45,0.9287598944591029,0.0633245382585752,0.044854881266490766,0.048295454545454544,0.6818181818181818,0.10526315789473684,0.37777777777777777,0.42857142857142855,0.2,0.65,0.5
2017,Chicago Wildfire,Minnesota Wind Chill,2017-05-28,Chicago Wildfire_Minnesota Wind Chill_2017-05-28,20,17,310,35,41,269,269,20,6,12,0,0,0,24,40,22,21,10,10,1,28,32,12,11,20,46,61,0.867741935483871,0.11290322580645161,0.06451612903225806,0.07434944237918216,0.4166666666666667,0.45454545454545453,0.32786885245901637,0.25,0.47619047619047616,0.5714285714285714,0.65625
2017,Chicago Wildfire,Minnesota Wind Chill,2017-06-17,Chicago Wildfire_Minnesota Wind Chill_2017-06-17,12,11,301,23,29,272,272,12,6,10,0,0,0,24,34,14,7,11,1,1,21,20,10,13,12,38,41,0.9036544850498339,0.07641196013289037,0.03986710963455149,0.04411764705882353,0.4583333333333333,0.07142857142857142,0.2926829268292683,0.3235294117647059,0.14285714285714285,0.5238095238095238,0.35
2017,Chicago Wildfire,Pittsburgh Thunderbirds,2017-04-22,Chicago Wildfire_Pittsburgh Thunderbirds_2017-04-22,22,21,299,21,25,274,274,22,4,5,0,0,0,32,39,22,8,18,4,1,20,26,12,18,22,54,47,0.9163879598662207,0.07023411371237458,0.07357859531772576,0.08029197080291971,0.5625,0.18181818181818182,0.46808510638297873,0.46153846153846156,0.5,0.4,0.3076923076923077
2017,Chicago Wildfire,Pittsburgh Thunderbirds,2017-06-03,Chicago Wildfire_Pittsburgh Thunderbirds_2017-06-03,22,22,286,18,22,265,265,22,3,11,1,0,0,23,29,24,16,13,9,1,14,31,7,14,22,47,45,0.9265734265734266,0.06293706293706294,0.07692307692307693,0.0830188679245283,0.5652173913043478,0.375,0.4888888888888889,0.4482758620689655,0.5625,0.5,0.5483870967741935
2017,Chicago Wildfire,Pittsburgh Thunderbirds,2017-07-02,Chicago Wildfire_Pittsburgh Thunderbirds_2017-07-02,20,19,242,23,29,213,213,20,6,14,0,0,0,23,31,22,18,16,4,1,15,32,7,14,20,45,49,0.8801652892561983,0.09504132231404959,0.08264462809917356,0.09389671361502347,0.6956521739130435,0.18181818181818182,0.40816326530612246,0.5161290322580645,0.2222222222222222,0.5333333333333333,0.5625
