Teamname,Year,Games Played,Name,Points Lost,Points Lost (Defense),Points Lost (Offense),Points Played,Points Played (Defense),Points Played (Offense),Points Won,Points Won (Defense),Points Won (Offense),Possessions Played,Possessions Played (Defense),Possessions Played (Offense),Quarters Played,Goals,Goals (Offense),Goals (Defense),Catches,Drops,Assists,Assists (Offense),Assists (Defense),Hockey Assists,Hockey Assists (Offense),Hockey Assists (Defense),Throws,Completions,Throwaways,Throws Dropped,Throws Recorded with Yardage,Fouls Drawn,Stalls,Blocks,Blocks (Offense),Blocks (Defense),Callahans,Pulls,Pulls (Out-of-bounds),Pulls Recorded with Yardage,Pulls (Inbounds) Recorded with Yardage,Throwing Yards,Lateral Throwing Yards,Forward Throwing Yards,Pull Yards,Pull Yards (Inbounds),Completion Percentage,Catches Per Goals,Throws Per Assist,Throwaway Percentage,Drop Percentage,Yards Per Throw,Yards Per Pull,Yards Per Pull (Inbounds)
Austin Sol,AUDL 2018,4,Corey Mika,40,29,11,59,43,16,18,13,5,40,23,17,17,1.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,0.0,0.0,0.2,0.0,0.0,0.0
Austin Sol,AUDL 2018,3,Ryan Bigley,28,10,18,66,14,52,31,2,29,70,7,63,12,3.0,3.0,0.0,47.0,0.0,3.0,3.0,0.0,6.0,6.0,0.0,58.0,51.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.93103448275862,15.666666666666666,19.333333333333332,0.1206896551724138,0.0,0.0,0.0,0.0
Austin Sol,AUDL 2018,1,Tyler Chiu,12,11,1,12,11,1,0,0,0,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Sol,AUDL 2018,1,Kevin Halprin,9,8,1,9,8,1,0,0,0,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Sol,AUDL 2018,1,Steven Naji,7,5,2,10,7,3,3,2,1,8,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Sol,AUDL 2018,1,Brett Gramann,0,0,0,1,1,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Sol,AUDL 2018,2,Alex Brouwer,3,2,1,6,5,1,1,1,0,3,2,1,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Sol,AUDL 2018,3,Sam Murphy,18,15,3,23,19,4,4,3,1,12,6,6,10,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0
Austin Sol,AUDL 2018,3,Ferdia Rogers,14,13,1,19,17,2,5,4,1,9,7,2,9,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Austin Sol,AUDL 2018,2,Christopher Grimm,18,17,1,19,18,1,1,1,0,8,7,1,8,0.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
Austin Sol,AUDL 2018,1,Unknown,2,1,1,5,3,2,2,1,1,4,2,2,2,0.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2015,11,Sam Lee,59,24,35,122,39,83,61,14,47,129,23,106,41,6.0,5.0,1.0,164.0,5.0,6.0,3.0,3.0,2.0,1.0,1.0,182.0,172.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.5054945054945,27.333333333333332,30.333333333333332,0.04945054945054945,0.029585798816568046,0.0,0.0,0.0
Charlotte Express,AUDL 2015,13,Micah Hood,138,66,72,306,101,205,143,27,116,351,70,281,53,20.0,17.0,3.0,273.0,2.0,37.0,30.0,7.0,16.0,14.0,2.0,282.0,244.0,29.0,7.0,0.0,0.0,2.0,10.0,7.0,3.0,0.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.52482269503547,13.65,7.621621621621622,0.10283687943262411,0.007272727272727273,0.0,0.0,0.0
Charlotte Express,AUDL 2015,11,Kyle Silva,73,24,49,173,39,134,86,12,74,214,31,183,42,26.0,22.0,4.0,113.0,2.0,3.0,3.0,0.0,7.0,7.0,0.0,88.0,77.0,8.0,1.0,0.0,0.0,2.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,4.346153846153846,29.333333333333332,0.09090909090909091,0.017391304347826087,0.0,0.0,0.0
Charlotte Express,AUDL 2015,8,Shane Sisco,79,61,18,154,99,55,62,31,31,135,56,79,32,16.0,9.0,7.0,66.0,2.0,7.0,4.0,3.0,6.0,3.0,3.0,59.0,54.0,5.0,0.0,0.0,0.0,0.0,8.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52542372881356,4.125,8.428571428571429,0.0847457627118644,0.029411764705882353,0.0,0.0,0.0
Charlotte Express,AUDL 2015,13,Andrew Gruninger,87,76,11,124,107,17,32,27,5,83,58,25,52,5.0,0.0,5.0,38.0,1.0,4.0,2.0,2.0,5.0,1.0,4.0,33.0,27.0,5.0,1.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.81818181818183,7.6,8.25,0.15151515151515152,0.02564102564102564,0.0,0.0,0.0
Charlotte Express,AUDL 2015,14,Sean Kelley,122,96,26,187,138,49,48,31,17,139,67,72,56,9.0,3.0,6.0,51.0,2.0,6.0,2.0,4.0,3.0,1.0,2.0,40.0,37.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5,5.666666666666667,6.666666666666667,0.05,0.03773584905660377,0.0,0.0,0.0
Charlotte Express,AUDL 2015,11,Mason Gardner,133,116,17,200,164,36,44,31,13,138,72,66,43,7.0,3.0,4.0,70.0,1.0,4.0,1.0,3.0,2.0,1.0,1.0,90.0,80.0,10.0,0.0,0.0,0.0,0.0,19.0,4.0,15.0,0.0,154.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,10.0,22.5,0.1111111111111111,0.014084507042253521,0.0,0.0,0.0
Charlotte Express,AUDL 2015,12,Adam Russell,141,96,45,230,127,103,76,25,51,218,64,154,49,5.0,3.0,2.0,199.0,3.0,18.0,12.0,6.0,15.0,8.0,7.0,249.0,217.0,28.0,4.0,0.0,0.0,0.0,10.0,6.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.14859437751004,39.8,13.833333333333334,0.11244979919678715,0.01485148514851485,0.0,0.0,0.0
Charlotte Express,AUDL 2015,10,Sam Fontaine,60,4,56,199,16,183,128,11,117,256,19,237,40,33.0,29.0,4.0,177.0,4.0,18.0,17.0,1.0,13.0,13.0,0.0,147.0,138.0,8.0,1.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.87755102040816,5.363636363636363,8.166666666666666,0.05442176870748299,0.022099447513812154,0.0,0.0,0.0
Charlotte Express,AUDL 2015,10,Dylan Welchman,114,74,40,188,103,85,65,24,41,175,48,127,40,8.0,5.0,3.0,88.0,3.0,6.0,3.0,3.0,11.0,6.0,5.0,81.0,75.0,4.0,2.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5925925925926,11.0,13.5,0.04938271604938271,0.03296703296703297,0.0,0.0,0.0
Charlotte Express,AUDL 2015,5,Zach Saffa,46,41,5,69,55,14,16,11,5,49,31,18,20,1.0,0.0,1.0,18.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.88888888888889,18.0,18.0,0.1111111111111111,0.05263157894736842,0.0,0.0,0.0
Charlotte Express,AUDL 2015,14,Jon Stone,165,64,101,390,105,285,196,31,165,429,63,366,55,13.0,8.0,5.0,476.0,4.0,19.0,18.0,1.0,35.0,26.0,9.0,602.0,567.0,28.0,7.0,0.0,0.0,0.0,15.0,5.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.18604651162791,36.61538461538461,31.68421052631579,0.046511627906976744,0.008333333333333333,0.0,0.0,0.0
Charlotte Express,AUDL 2015,11,Ed Fox,53,2,51,142,12,130,80,6,74,187,14,173,38,1.0,1.0,0.0,173.0,1.0,12.0,9.0,3.0,10.0,10.0,0.0,243.0,225.0,10.0,7.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.5925925925926,173.0,20.25,0.0411522633744856,0.005747126436781609,0.0,0.0,0.0
Charlotte Express,AUDL 2015,12,Evan Howey,160,118,42,237,156,81,60,28,32,180,67,113,47,12.0,11.0,1.0,103.0,3.0,11.0,5.0,6.0,7.0,1.0,6.0,144.0,125.0,15.0,4.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.80555555555556,8.583333333333334,13.090909090909092,0.10416666666666667,0.02830188679245283,0.0,0.0,0.0
Charlotte Express,AUDL 2015,8,Matt Glenn,78,59,19,122,83,39,33,16,17,103,44,59,31,2.0,1.0,1.0,43.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,46.0,40.0,5.0,1.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.95652173913044,21.5,11.5,0.10869565217391304,0.06521739130434782,0.0,0.0,0.0
Charlotte Express,AUDL 2015,10,Adam Bostian,79,63,16,113,82,31,29,16,13,79,40,39,40,3.0,1.0,2.0,24.0,2.0,3.0,2.0,1.0,2.0,0.0,2.0,21.0,17.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.95238095238095,8.0,7.0,0.19047619047619047,0.07692307692307693,0.0,0.0,0.0
Charlotte Express,AUDL 2015,12,Ethan Burns,128,87,41,204,110,94,63,17,46,167,37,130,48,13.0,11.0,2.0,109.0,4.0,7.0,5.0,2.0,8.0,6.0,2.0,95.0,86.0,7.0,2.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.52631578947368,8.384615384615385,13.571428571428571,0.07368421052631578,0.035398230088495575,0.0,0.0,0.0
Charlotte Express,AUDL 2015,4,Graham Whittington,26,6,20,57,11,46,28,3,25,67,6,61,16,3.0,3.0,0.0,53.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,57.0,49.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.96491228070175,17.666666666666668,28.5,0.12280701754385964,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2015,14,Charlie Muniz,124,38,86,336,72,264,182,23,159,393,53,340,56,23.0,23.0,0.0,359.0,8.0,39.0,36.0,3.0,30.0,26.0,4.0,356.0,314.0,37.0,2.0,0.0,0.0,3.0,9.0,7.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.20224719101124,15.608695652173912,9.128205128205128,0.10393258426966293,0.021798365122615803,0.0,0.0,0.0
Charlotte Express,AUDL 2015,7,Chad Gerber,38,23,15,73,34,39,25,6,19,60,12,48,22,6.0,5.0,1.0,28.0,1.0,4.0,3.0,1.0,2.0,2.0,0.0,21.0,20.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.23809523809523,4.666666666666667,5.25,0.047619047619047616,0.034482758620689655,0.0,0.0,0.0
Charlotte Express,AUDL 2015,12,Ian Barry,96,35,61,224,57,167,116,18,98,243,40,203,46,9.0,8.0,1.0,303.0,3.0,1.0,1.0,0.0,29.0,25.0,4.0,371.0,351.0,13.0,7.0,0.0,0.0,0.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.60916442048517,33.666666666666664,371.0,0.03504043126684636,0.00980392156862745,0.0,0.0,0.0
Charlotte Express,AUDL 2015,11,Jeff Nordgren,130,107,23,201,142,59,60,27,33,157,66,91,45,20.0,11.0,9.0,99.0,2.0,11.0,5.0,6.0,7.0,6.0,1.0,83.0,75.0,6.0,2.0,0.0,0.0,0.0,16.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.36144578313254,4.95,7.545454545454546,0.07228915662650602,0.019801980198019802,0.0,0.0,0.0
Charlotte Express,AUDL 2015,6,Ryan Schanz,48,36,12,74,57,17,17,13,4,47,27,20,25,5.0,2.0,3.0,30.0,1.0,1.0,0.0,1.0,3.0,1.0,2.0,25.0,22.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,6.0,25.0,0.08,0.03225806451612903,0.0,0.0,0.0
Charlotte Express,AUDL 2015,8,Dan Schopler,52,38,14,95,54,41,36,10,26,97,32,65,31,5.0,4.0,1.0,29.0,0.0,5.0,4.0,1.0,1.0,1.0,0.0,25.0,24.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,5.8,5.0,0.04,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2015,8,Ken Porter,87,50,37,157,68,89,56,13,43,151,26,125,31,9.0,8.0,1.0,56.0,3.0,9.0,6.0,3.0,3.0,2.0,1.0,56.0,43.0,11.0,2.0,0.0,0.0,0.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.78571428571429,6.222222222222222,6.222222222222222,0.19642857142857142,0.05084745762711865,0.0,0.0,0.0
Charlotte Express,AUDL 2015,3,Mick Stukes,27,18,9,37,20,17,9,2,7,30,9,21,12,2.0,2.0,0.0,10.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,5.0,10.0,0.2,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2015,8,Eric Olson,59,5,54,179,14,165,107,8,99,225,18,207,32,5.0,4.0,1.0,362.0,1.0,24.0,21.0,3.0,14.0,13.0,1.0,424.0,394.0,27.0,3.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.9245283018868,72.4,17.666666666666668,0.06367924528301887,0.0027548209366391185,0.0,0.0,0.0
Charlotte Express,AUDL 2015,2,Sean McCall,7,1,6,23,3,20,13,2,11,31,4,27,7,2.0,2.0,0.0,33.0,0.0,1.0,1.0,0.0,3.0,3.0,0.0,31.0,26.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.87096774193549,16.5,31.0,0.0967741935483871,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2015,3,Jesse Lieberman,14,4,10,49,7,42,31,2,29,69,11,58,12,0.0,0.0,0.0,59.0,0.0,5.0,5.0,0.0,7.0,7.0,0.0,71.0,64.0,3.0,4.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.14084507042254,0.0,14.2,0.04225352112676056,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2016,6,Matt Bode,41,10,31,108,19,89,62,6,56,148,18,130,20,8.0,8.0,0.0,135.0,5.0,12.0,10.0,2.0,9.0,7.0,2.0,143.0,129.0,12.0,2.0,0.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.20979020979021,16.875,11.916666666666666,0.08391608391608392,0.03571428571428571,0.0,0.0,0.0
Charlotte Express,AUDL 2016,14,Jeff Nordgren,154,86,68,309,130,179,131,34,97,339,78,261,57,33.0,23.0,10.0,162.0,4.0,19.0,16.0,3.0,10.0,9.0,1.0,142.0,119.0,18.0,3.0,0.0,1.0,1.0,20.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.80281690140845,4.909090909090909,7.473684210526316,0.1267605633802817,0.024096385542168676,0.0,0.0,0.0
Charlotte Express,AUDL 2016,14,Micah Hood,202,100,102,421,148,273,190,39,151,480,100,380,57,28.0,26.0,2.0,310.0,8.0,43.0,32.0,11.0,16.0,12.0,4.0,325.0,269.0,43.0,12.0,0.0,0.0,1.0,10.0,8.0,2.0,0.0,34.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.76923076923077,11.071428571428571,7.558139534883721,0.13230769230769232,0.025157232704402517,0.0,0.0,0.0
Charlotte Express,AUDL 2016,12,Jesse Lieberman,81,10,71,263,35,228,163,20,143,368,44,324,49,8.0,7.0,1.0,333.0,5.0,34.0,29.0,5.0,26.0,21.0,5.0,425.0,389.0,30.0,5.0,0.0,0.0,1.0,3.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.52941176470588,41.625,12.5,0.07058823529411765,0.014792899408284023,0.0,0.0,0.0
Charlotte Express,AUDL 2016,14,Jacob Fairfax,140,101,39,274,143,131,98,26,72,268,80,188,57,17.0,14.0,3.0,95.0,1.0,5.0,4.0,1.0,8.0,4.0,4.0,80.0,76.0,1.0,2.0,0.0,0.0,1.0,19.0,6.0,13.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,5.588235294117647,16.0,0.0125,0.010416666666666666,0.0,0.0,0.0
Charlotte Express,AUDL 2016,14,Jakeem Polk,169,135,34,275,190,85,71,37,34,229,108,121,56,19.0,10.0,9.0,66.0,8.0,7.0,4.0,3.0,5.0,4.0,1.0,48.0,41.0,6.0,1.0,0.0,0.0,0.0,13.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.41666666666666,3.473684210526316,6.857142857142857,0.125,0.10810810810810811,0.0,0.0,0.0
Charlotte Express,AUDL 2016,13,Evan Howey,141,90,51,243,120,123,82,23,59,251,72,179,53,16.0,12.0,4.0,165.0,5.0,9.0,6.0,3.0,15.0,11.0,4.0,191.0,171.0,15.0,5.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.52879581151832,10.3125,21.22222222222222,0.07853403141361257,0.029411764705882353,0.0,0.0,0.0
Charlotte Express,AUDL 2016,12,Andrew Cohen,78,13,65,230,36,194,140,21,119,312,37,275,49,5.0,4.0,1.0,245.0,2.0,22.0,19.0,3.0,11.0,9.0,2.0,383.0,361.0,16.0,6.0,0.0,0.0,0.0,10.0,9.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.25587467362925,49.0,17.40909090909091,0.04177545691906005,0.008097165991902834,0.0,0.0,0.0
Charlotte Express,AUDL 2016,10,Paul Weeks,61,2,59,183,13,170,110,10,100,258,22,236,39,8.0,6.0,2.0,232.0,1.0,15.0,15.0,0.0,22.0,20.0,2.0,292.0,256.0,27.0,8.0,0.0,1.0,0.0,7.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.67123287671232,29.0,19.466666666666665,0.09246575342465753,0.004291845493562232,0.0,0.0,0.0
Charlotte Express,AUDL 2016,12,Shane Sisco,111,28,83,288,55,233,151,18,133,381,44,337,46,43.0,39.0,4.0,184.0,8.0,14.0,14.0,0.0,13.0,13.0,0.0,149.0,134.0,11.0,4.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.93288590604027,4.27906976744186,10.642857142857142,0.0738255033557047,0.041666666666666664,0.0,0.0,0.0
Charlotte Express,AUDL 2016,11,Ryan Werkmeister,81,60,21,147,90,57,56,26,30,140,53,87,41,9.0,7.0,2.0,93.0,2.0,6.0,3.0,3.0,9.0,4.0,5.0,105.0,96.0,8.0,0.0,0.0,1.0,0.0,7.0,1.0,6.0,0.0,30.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.42857142857143,10.333333333333334,17.5,0.0761904761904762,0.021052631578947368,0.0,0.0,0.0
Charlotte Express,AUDL 2016,10,Charlie Muniz,72,28,44,172,49,123,87,16,71,205,36,169,40,13.0,11.0,2.0,151.0,7.0,11.0,6.0,5.0,11.0,11.0,0.0,149.0,128.0,19.0,2.0,0.0,0.0,0.0,9.0,8.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.90604026845638,11.615384615384615,13.545454545454545,0.12751677852348994,0.04430379746835443,0.0,0.0,0.0
Charlotte Express,AUDL 2016,8,Clint McSherry,50,18,32,138,36,102,77,14,63,172,27,145,31,6.0,5.0,1.0,129.0,2.0,13.0,9.0,4.0,14.0,10.0,4.0,139.0,125.0,10.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.92805755395683,21.5,10.692307692307692,0.07194244604316546,0.015267175572519083,0.0,0.0,0.0
Charlotte Express,AUDL 2016,11,Eric Olson,74,60,14,119,86,33,37,18,19,100,53,47,42,2.0,2.0,0.0,69.0,0.0,6.0,1.0,5.0,11.0,8.0,3.0,90.0,78.0,10.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.66666666666667,34.5,15.0,0.1111111111111111,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2016,8,Sean Kelley,64,57,7,99,79,20,28,16,12,66,42,24,32,7.0,4.0,3.0,33.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,29.0,26.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.65517241379311,4.714285714285714,14.5,0.10344827586206896,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2016,8,Sam Cooper,59,52,7,94,73,21,29,17,12,75,45,30,30,3.0,1.0,2.0,57.0,1.0,4.0,1.0,3.0,6.0,3.0,3.0,83.0,76.0,4.0,2.0,0.0,1.0,0.0,5.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.56626506024097,19.0,20.75,0.04819277108433735,0.017241379310344827,0.0,0.0,0.0
Charlotte Express,AUDL 2016,12,CJ Colicchio,115,100,15,185,145,40,46,29,17,129,67,62,49,7.0,1.0,6.0,66.0,0.0,10.0,6.0,4.0,4.0,0.0,4.0,68.0,56.0,9.0,3.0,0.0,0.0,0.0,12.0,2.0,10.0,0.0,57.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.35294117647058,9.428571428571429,6.8,0.1323529411764706,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2016,12,Jon Stone,111,74,37,202,101,101,74,20,54,209,63,146,48,1.0,1.0,0.0,180.0,2.0,7.0,4.0,3.0,12.0,9.0,3.0,241.0,215.0,18.0,8.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.21161825726142,180.0,34.42857142857143,0.07468879668049792,0.01098901098901099,0.0,0.0,0.0
Charlotte Express,AUDL 2016,13,Mason Gardner,140,110,30,227,155,72,60,31,29,198,92,106,51,12.0,6.0,6.0,80.0,4.0,2.0,0.0,2.0,6.0,3.0,3.0,81.0,74.0,6.0,0.0,0.0,0.0,1.0,19.0,3.0,16.0,0.0,108.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.35802469135803,6.666666666666667,40.5,0.07407407407407407,0.047619047619047616,0.0,0.0,0.0
Charlotte Express,AUDL 2016,7,Alex Vickroy,41,14,27,122,21,101,74,5,69,159,20,139,29,3.0,3.0,0.0,101.0,4.0,14.0,14.0,0.0,8.0,7.0,1.0,104.0,91.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.5,33.666666666666664,7.428571428571429,0.08653846153846154,0.0380952380952381,0.0,0.0,0.0
Charlotte Express,AUDL 2016,2,Nate Goff,9,7,2,12,9,3,2,2,0,9,5,4,4,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charlotte Express,AUDL 2016,11,Dylan Welchman,86,71,15,136,103,33,41,26,15,95,47,48,42,5.0,1.0,4.0,48.0,2.0,3.0,1.0,2.0,3.0,1.0,2.0,44.0,42.0,2.0,0.0,0.0,0.0,0.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.45454545454545,9.6,14.666666666666666,0.045454545454545456,0.04,0.0,0.0,0.0
Charlotte Express,AUDL 2016,9,Ken Porter,64,44,20,124,67,57,52,18,34,121,42,79,35,6.0,6.0,0.0,82.0,0.0,11.0,6.0,5.0,5.0,0.0,5.0,82.0,66.0,15.0,1.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.48780487804879,13.666666666666666,7.454545454545454,0.18292682926829268,0.0,0.0,0.0,0.0
