,Year,Matchup Link,Date Location,Home Team,Away Team,Home Team Score,Away Team Score,Date,Time,City,Week,UniversalGameID
701,2017,/league/game/2017-04-29-IND-PIT,"Sat, 4/29 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Indianapolis AlleyCats,26,25,2017-04-29,7:00 PM EDT,Pittsburgh,5,705
702,2017,/league/game/2017-04-29-DAL-NSH,"Sat, 4/29 6:00 PM CDT Nashville",Nashville Nightwatch,Dallas Roughnecks,8,27,2017-04-29,6:00 PM CDT,Nashville,5,702
703,2017,/league/game/2017-04-29-MTL-TOR,"Sat, 4/29 4:00 PM EDT Toronto",Toronto Rush,Montreal Royal,19,22,2017-04-29,4:00 PM EDT,Toronto,5,699
704,2017,/league/game/2017-04-29-MAD-MIN,"Sat, 4/29 6:00 PM CDT Minnesota",Minnesota Wind Chill,Madison Radicals,22,20,2017-04-29,6:00 PM CDT,Minnesota,5,701
705,2017,/league/game/2017-04-29-PHI-NY,"Sat, 4/29 4:30 PM EDT New York",New York Empire,Philadelphia Phoenix,18,13,2017-04-29,4:30 PM EDT,New York,5,700
706,2017,/league/game/2017-04-29-CHI-DET,"Sat, 4/29 4:00 PM EDT Detroit",Detroit Mechanix,Chicago Wildfire,23,14,2017-04-29,4:00 PM EDT,Detroit,5,698
707,2017,/league/game/2017-04-29-SJ-VAN,"Sat, 4/29 6:00 PM PDT Vancouver",Vancouver Riptide,San Jose Spiders,22,28,2017-04-29,6:00 PM PDT,Vancouver,5,703
708,2017,/league/game/2017-04-30-AUS-JAX,"Sun, 4/30 1:00 PM EDT Jacksonville",Tampa Bay Cannons,Austin Sol,30,22,2017-04-30,1:00 PM EDT,Jacksonville,5,708
709,2017,/league/game/2017-04-30-SF-SD,"Sun, 4/30 1:00 PM PDT San Diego",San Diego Growlers,San Francisco FlameThrowers,20,21,2017-04-30,1:00 PM PDT,San Diego,5,709
710,2017,/league/game/2017-04-30-DAL-ATL,"Sun, 4/30 4:00 PM EDT Atlanta",Atlanta Hustle,Dallas Roughnecks,24,29,2017-04-30,4:00 PM EDT,Atlanta,5,710
711,2017,/league/game/2017-04-30-OTT-PHI,"Sun, 4/30 7:00 PM EDT Philadelphia",Philadelphia Phoenix,Ottawa Outlaws,26,29,2017-04-30,7:00 PM EDT,Philadelphia,5,711
712,2017,/league/game/2017-05-06-VAN-SD,"Sat, 5/6 6:30 PM PDT San Diego",San Diego Growlers,Vancouver Riptide,22,14,2017-05-06,6:30 PM PDT,San Diego,6,716
713,2017,/league/game/2017-05-06-NY-DC,"Sat, 5/6 6:30 PM EDT DC",DC Breeze,New York Empire,22,21,2017-05-06,6:30 PM EDT,DC,6,717
714,2017,/league/game/2017-05-06-PIT-SEA,"Sat, 5/6 6:00 PM PDT Seattle",Seattle Cascades,Pittsburgh Thunderbirds,26,24,2017-05-06,6:00 PM PDT,Seattle,6,715
715,2017,/league/game/2017-05-06-NSH-DAL,"Sat, 5/6 7:00 PM CDT Dallas",Dallas Roughnecks,Nashville Nightwatch,32,23,2017-05-06,7:00 PM CDT,Dallas,6,718
716,2017,/league/game/2017-05-06-IND-MIN,"Sat, 5/6 5:30 PM CDT Minnesota",Minnesota Wind Chill,Indianapolis AlleyCats,28,25,2017-05-06,5:30 PM CDT,Minnesota,6,713
717,2017,/league/game/2017-05-06-TOR-OTT,"Sat, 5/6 4:00 PM EDT Ottawa",Ottawa Outlaws,Toronto Rush,21,24,2017-05-06,4:00 PM EDT,Ottawa,6,712
718,2017,/league/game/2017-05-06-CHI-MAD,"Sat, 5/6 6:00 PM CDT Madison",Madison Radicals,Chicago Wildfire,18,16,2017-05-06,6:00 PM CDT,Madison,6,714
719,2017,/league/game/2017-05-07-VAN-LA,"Sun, 5/7 1:30 PM PDT LA",Los Angeles Aviators,Vancouver Riptide,23,18,2017-05-07,1:30 PM PDT,LA,6,721
720,2017,/league/game/2017-05-07-NSH-AUS,"Sun, 5/7 12:00 PM CDT Austin",Austin Sol,Nashville Nightwatch,31,11,2017-05-07,12:00 PM CDT,Austin,6,719
721,2017,/league/game/2017-05-07-TOR-MTL,"Sun, 5/7 1:00 PM EDT Montreal",Montreal Royal,Toronto Rush,17,24,2017-05-07,1:00 PM EDT,Montreal,6,720
722,2017,/league/game/2017-05-12-DAL-JAX,"Fri, 5/12 7:30 PM EDT Jacksonville",Tampa Bay Cannons,Dallas Roughnecks,24,22,2017-05-12,7:30 PM EDT,Jacksonville,7,722
723,2017,/league/game/2017-05-13-DC-TOR,"Sat, 5/13 5:00 PM EDT Toronto",Toronto Rush,DC Breeze,26,20,2017-05-13,5:00 PM EDT,Toronto,7,723
724,2017,/league/game/2017-05-13-SEA-SF,"Sat, 5/13 6:00 PM PDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,27,28,2017-05-13,6:00 PM PDT,San Francisco,7,724
725,2017,/league/game/2017-05-13-SD-VAN,"Sat, 5/13 6:00 PM PDT Vancouver",Vancouver Riptide,San Diego Growlers,27,26,2017-05-13,6:00 PM PDT,Vancouver,7,725
726,2017,/league/game/2017-05-13-PHI-OTT,"Sat, 5/13 6:00 PM EDT Ottawa",Ottawa Outlaws,Philadelphia Phoenix,25,21,2017-05-13,6:00 PM EDT,Ottawa,7,726
727,2017,/league/game/2017-05-13-DAL-RAL,"Sat, 5/13 7:00 PM EDT Raleigh",Raleigh Flyers,Dallas Roughnecks,32,25,2017-05-13,7:00 PM EDT,Raleigh,7,727
728,2017,/league/game/2017-05-13-LA-SJ,"Sat, 5/13 7:00 PM PDT San Jose",San Jose Spiders,Los Angeles Aviators,28,22,2017-05-13,7:00 PM PDT,San Jose,7,728
729,2017,/league/game/2017-05-13-MIN-CHI,"Sat, 5/13 7:00 PM EDT Chicago",Chicago Wildfire,Minnesota Wind Chill,17,20,2017-05-13,7:00 PM EDT,Chicago,7,729
730,2017,/league/game/2017-05-13-LA-SJ,"Sat, 5/13 7:00 PM PDT San Jose",San Jose Spiders,Los Angeles Aviators,28,22,2017-05-13,7:00 PM PDT,San Jose,7,730
731,2017,/league/game/2017-05-13-MAD-IND,"Sat, 5/13 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Madison Radicals,20,23,2017-05-13,7:30 PM EDT,Indianapolis,7,731
732,2017,/league/game/2017-05-14-MIN-DET,"Sun, 5/14 1:00 PM EDT Detroit",Detroit Mechanix,Minnesota Wind Chill,19,22,2017-05-14,1:00 PM EDT,Detroit,7,732
733,2017,/league/game/2017-05-14-PHI-MTL,"Sun, 5/14 1:00 PM EDT Montreal",Montreal Royal,Philadelphia Phoenix,25,26,2017-05-14,1:00 PM EDT,Montreal,7,733
734,2017,/league/game/2017-05-20-VAN-SJ,"Sat, 5/20 7:00 PM PDT San Jose",San Jose Spiders,Vancouver Riptide,19,18,2017-05-20,7:00 PM PDT,San Jose,8,739
735,2017,/league/game/2017-05-20-MTL-DC,"Sat, 5/20 6:30 PM EDT DC",DC Breeze,Montreal Royal,23,20,2017-05-20,6:30 PM EDT,DC,8,737
736,2017,/league/game/2017-05-20-RAL-JAX,"Sat, 5/20 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Raleigh Flyers,20,21,2017-05-20,7:00 PM EDT,Jacksonville,8,738
737,2017,/league/game/2017-05-20-PIT-MAD,"Sat, 5/20 6:00 PM CDT Madison",Madison Radicals,Pittsburgh Thunderbirds,31,25,2017-05-20,6:00 PM CDT,Madison,8,735
738,2017,/league/game/2017-05-20-DET-MIN,"Sat, 5/20 5:30 PM CDT Minnesota",Minnesota Wind Chill,Detroit Mechanix,26,17,2017-05-20,5:30 PM CDT,Minnesota,8,734
739,2017,/league/game/2017-05-20-ATL-AUS,"Sat, 5/20 6:00 PM CDT Austin",Austin Sol,Atlanta Hustle,27,28,2017-05-20,6:00 PM CDT,Austin,8,736
740,2017,/league/game/2017-05-21-VAN-SF,"Sun, 5/21 1:00 PM PDT San Francisco",San Francisco FlameThrowers,Vancouver Riptide,33,20,2017-05-21,1:00 PM PDT,San Francisco,8,740
741,2017,/league/game/2017-05-21-ATL-DAL,"Sun, 5/21 1:00 PM CDT Dallas",Dallas Roughnecks,Atlanta Hustle,26,18,2017-05-21,1:00 PM CDT,Dallas,8,741
742,2017,/league/game/2017-05-21-MTL-NY,"Sun, 5/21 4:00 PM EDT New York",New York Empire,Montreal Royal,16,19,2017-05-21,4:00 PM EDT,New York,8,742
743,2017,/league/game/2017-05-21-DET-CHI,"Sun, 5/21 7:00 PM EDT Chicago",Chicago Wildfire,Detroit Mechanix,22,12,2017-05-21,7:00 PM EDT,Chicago,8,743
744,2017,/league/game/2017-05-27-SD-LA,"Sat, 5/27 7:00 PM PDT LA",Los Angeles Aviators,San Diego Growlers,23,24,2017-05-27,7:00 PM PDT,LA,9,749
745,2017,/league/game/2017-05-27-JAX-ATL,"Sat, 5/27 7:00 PM EDT Atlanta",Atlanta Hustle,Tampa Bay Cannons,20,23,2017-05-27,7:00 PM EDT,Atlanta,9,748
746,2017,/league/game/2017-05-27-CHI-MAD,"Sat, 5/27 6:00 PM CDT Madison",Madison Radicals,Chicago Wildfire,21,20,2017-05-27,6:00 PM CDT,Madison,9,747
747,2017,/league/game/2017-05-27-PHI-TOR,"Sat, 5/27 5:00 PM EDT Toronto",Toronto Rush,Philadelphia Phoenix,31,18,2017-05-27,5:00 PM EDT,Toronto,9,746
748,2017,/league/game/2017-05-27-DC-NY,"Sat, 5/27 1:00 PM EDT New York",New York Empire,DC Breeze,25,28,2017-05-27,1:00 PM EDT,New York,9,744
749,2017,/league/game/2017-05-27-PIT-DET,"Sat, 5/27 4:00 PM EDT Detroit",Detroit Mechanix,Pittsburgh Thunderbirds,21,23,2017-05-27,4:00 PM EDT,Detroit,9,745
750,2017,/league/game/2017-05-28-CHI-MIN,"Sun, 5/28 2:00 PM CDT Minnesota",Minnesota Wind Chill,Chicago Wildfire,23,20,2017-05-28,2:00 PM CDT,Minnesota,9,750
751,2017,/league/game/2017-05-28-PHI-MTL,"Sun, 5/28 3:00 PM EDT Montreal",Montreal Royal,Philadelphia Phoenix,23,21,2017-05-28,3:00 PM EDT,Montreal,9,751
752,2017,/league/game/2017-06-02-MTL-OTT,"Fri, 6/2 7:00 PM EDT Ottawa",Ottawa Outlaws,Montreal Royal,22,31,2017-06-02,7:00 PM EDT,Ottawa,10,752
753,2017,/league/game/2017-06-03-LA-SJ,"Sat, 6/3 7:00 PM PDT San Jose",San Jose Spiders,Los Angeles Aviators,23,28,2017-06-03,7:00 PM PDT,San Jose,10,759
754,2017,/league/game/2017-06-03-PIT-CHI,"Sat, 6/3 8:00 PM EDT Chicago",Chicago Wildfire,Pittsburgh Thunderbirds,22,21,2017-06-03,8:00 PM EDT,Chicago,10,761
755,2017,/league/game/2017-06-03-JAX-RAL,"Sat, 6/3 7:00 PM EDT Raleigh",Raleigh Flyers,Tampa Bay Cannons,27,26,2017-06-03,7:00 PM EDT,Raleigh,10,760
756,2017,/league/game/2017-06-03-DC-PHI,"Sat, 6/3 6:30 PM EDT Philadelphia",Philadelphia Phoenix,DC Breeze,22,21,2017-06-03,6:30 PM EDT,Philadelphia,10,758
757,2017,/league/game/2017-06-03-SD-VAN,"Sat, 6/3 6:00 PM PDT Vancouver",Vancouver Riptide,San Diego Growlers,23,25,2017-06-03,6:00 PM PDT,Vancouver,10,756
758,2017,/league/game/2017-06-03-DAL-MAD,"Sat, 6/3 6:00 PM CDT Madison",Madison Radicals,Dallas Roughnecks,17,23,2017-06-03,6:00 PM CDT,Madison,10,755
759,2017,/league/game/2017-06-03-OTT-TOR,"Sat, 6/3 5:00 PM EDT Toronto",Toronto Rush,Ottawa Outlaws,33,23,2017-06-03,5:00 PM EDT,Toronto,10,754
760,2017,/league/game/2017-06-03-IND-DET,"Sat, 6/3 4:00 PM EDT Detroit",Detroit Mechanix,Indianapolis AlleyCats,23,32,2017-06-03,4:00 PM EDT,Detroit,10,753
761,2017,/league/game/2017-06-03-AUS-NSH,"Sat, 6/3 6:00 PM CDT Nashville",Nashville Nightwatch,Austin Sol,24,28,2017-06-03,6:00 PM CDT,Nashville,10,757
762,2017,/league/game/2017-06-04-SD-SEA,"Sun, 6/4 1:00 PM PDT Seattle",Seattle Cascades,San Diego Growlers,19,22,2017-06-04,1:00 PM PDT,Seattle,10,762
763,2017,/league/game/2017-06-04-LA-SF,"Sun, 6/4 1:30 PM PDT San Francisco",San Francisco FlameThrowers,Los Angeles Aviators,30,24,2017-06-04,1:30 PM PDT,San Francisco,10,763
764,2017,/league/game/2017-06-04-PIT-IND,"Sun, 6/4 4:30 PM EDT Indianapolis",Indianapolis AlleyCats,Pittsburgh Thunderbirds,26,28,2017-06-04,4:30 PM EDT,Indianapolis,10,764
765,2017,/league/game/2017-06-04-AUS-ATL,"Sun, 6/4 5:00 PM EDT Atlanta",Atlanta Hustle,Austin Sol,27,24,2017-06-04,5:00 PM EDT,Atlanta,10,765
766,2017,/league/game/2017-06-04-NY-DC,"Sun, 6/4 5:30 PM EDT DC",DC Breeze,New York Empire,18,17,2017-06-04,5:30 PM EDT,DC,10,766
767,2017,/league/game/2017-06-09-SEA-SD,"Fri, 6/9 7:00 PM PDT San Diego",San Diego Growlers,Seattle Cascades,21,20,2017-06-09,7:00 PM PDT,San Diego,11,767
768,2017,/league/game/2017-06-10-TOR-PHI,"Sat, 6/10 7:00 PM EDT Philadelphia",Philadelphia Phoenix,Toronto Rush,28,35,2017-06-10,7:00 PM EDT,Philadelphia,11,774
769,2017,/league/game/2017-06-10-OTT-MTL,"Sat, 6/10 7:00 PM EDT Montreal",Montreal Royal,Ottawa Outlaws,16,13,2017-06-10,7:00 PM EDT,Montreal,11,772
770,2017,/league/game/2017-06-10-MAD-MIN,"Sat, 6/10 7:00 PM CDT Minnesota",Minnesota Wind Chill,Madison Radicals,22,23,2017-06-10,7:00 PM CDT,Minnesota,11,771
771,2017,/league/game/2017-06-10-SEA-LA,"Sat, 6/10 7:00 PM PDT LA",Los Angeles Aviators,Seattle Cascades,25,20,2017-06-10,7:00 PM PDT,LA,11,773
772,2017,/league/game/2017-06-10-ATL-JAX,"Sat, 6/10 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Atlanta Hustle,27,23,2017-06-10,7:00 PM EDT,Jacksonville,11,769
773,2017,/league/game/2017-06-10-SJ-SF,"Sat, 6/10 6:00 PM PDT San Francisco",San Francisco FlameThrowers,San Jose Spiders,27,19,2017-06-10,6:00 PM PDT,San Francisco,11,768
774,2017,/league/game/2017-06-10-NSH-RAL,"Sat, 6/10 7:00 PM EDT Raleigh",Raleigh Flyers,Nashville Nightwatch,32,20,2017-06-10,7:00 PM EDT,Raleigh,11,770
775,2017,/league/game/2017-06-11-TOR-DC,"Sun, 6/11 2:00 PM EDT DC",DC Breeze,Toronto Rush,25,17,2017-06-11,2:00 PM EDT,DC,11,775
776,2017,/league/game/2017-06-17-DET-IND,"Sat, 6/17 7:00 PM EDT Indianapolis",Indianapolis AlleyCats,Detroit Mechanix,23,21,2017-06-17,7:00 PM EDT,Indianapolis,12,784
777,2017,/league/game/2017-06-17-RAL-ATL,"Sat, 6/17 7:00 PM EDT Atlanta",Atlanta Hustle,Raleigh Flyers,21,24,2017-06-17,7:00 PM EDT,Atlanta,12,783
778,2017,/league/game/2017-06-17-MAD-PIT,"Sat, 6/17 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Madison Radicals,21,22,2017-06-17,7:00 PM EDT,Pittsburgh,12,782
779,2017,/league/game/2017-06-17-MIN-CHI,"Sat, 6/17 7:00 PM CDT Chicago",Chicago Wildfire,Minnesota Wind Chill,12,23,2017-06-17,7:00 PM CDT,Chicago,12,781
780,2017,/league/game/2017-06-17-AUS-DAL,"Sat, 6/17 7:00 PM CDT Dallas",Dallas Roughnecks,Austin Sol,27,25,2017-06-17,7:00 PM CDT,Dallas,12,780
781,2017,/league/game/2017-06-17-SEA-VAN,"Sat, 6/17 6:00 PM PDT Vancouver",Vancouver Riptide,Seattle Cascades,19,24,2017-06-17,6:00 PM PDT,Vancouver,12,778
782,2017,/league/game/2017-06-17-DC-MTL,"Sat, 6/17 6:00 PM EDT Montreal",Montreal Royal,DC Breeze,27,23,2017-06-17,6:00 PM EDT,Montreal,12,777
783,2017,/league/game/2017-06-17-SF-TOR,"Sat, 6/17 5:00 PM EDT Toronto",Toronto Rush,San Francisco FlameThrowers,33,27,2017-06-17,5:00 PM EDT,Toronto,12,776
784,2017,/league/game/2017-06-17-SJ-SD,"Sat, 6/17 6:30 PM PDT San Diego",San Diego Growlers,San Jose Spiders,24,28,2017-06-17,6:30 PM PDT,San Diego,12,779
785,2017,/league/game/2017-06-18-MAD-DET,"Sun, 6/18 4:00 PM EDT Detroit",Detroit Mechanix,Madison Radicals,11,21,2017-06-18,4:00 PM EDT,Detroit,12,787
786,2017,/league/game/2017-06-18-DC-OTT,"Sun, 6/18 2:00 PM EDT Ottawa",Ottawa Outlaws,DC Breeze,13,28,2017-06-18,2:00 PM EDT,Ottawa,12,785
787,2017,/league/game/2017-06-18-PHI-NY,"Sun, 6/18 4:00 PM EDT New York",New York Empire,Philadelphia Phoenix,27,14,2017-06-18,4:00 PM EDT,New York,12,786
788,2017,/league/game/2017-06-24-ATL-DAL,"Sat, 6/24 7:00 PM CDT Dallas",Dallas Roughnecks,Atlanta Hustle,21,19,2017-06-24,7:00 PM CDT,Dallas,13,793
789,2017,/league/game/2017-06-24-JAX-RAL,"Sat, 6/24 7:00 PM EDT Raleigh",Raleigh Flyers,Tampa Bay Cannons,27,13,2017-06-24,7:00 PM EDT,Raleigh,13,792
790,2017,/league/game/2017-06-24-SF-SJ,"Sat, 6/24 7:00 PM PDT San Jose",San Jose Spiders,San Francisco FlameThrowers,29,26,2017-06-24,7:00 PM PDT,San Jose,13,794
791,2017,/league/game/2017-06-24-PHI-DC,"Sat, 6/24 6:30 PM EDT DC",DC Breeze,Philadelphia Phoenix,25,17,2017-06-24,6:30 PM EDT,DC,13,791
792,2017,/league/game/2017-06-24-LA-VAN,"Sat, 6/24 6:00 PM PDT Vancouver",Vancouver Riptide,Los Angeles Aviators,20,21,2017-06-24,6:00 PM PDT,Vancouver,13,790
793,2017,/league/game/2017-06-24-DET-MAD,"Sat, 6/24 6:00 PM CDT Madison",Madison Radicals,Detroit Mechanix,21,9,2017-06-24,6:00 PM CDT,Madison,13,789
794,2017,/league/game/2017-06-24-OTT-NY,"Sat, 6/24 5:00 PM EDT New York",New York Empire,Ottawa Outlaws,23,22,2017-06-24,5:00 PM EDT,New York,13,788
795,2017,/league/game/2017-06-25-ATL-AUS,"Sun, 6/25 12:00 PM CDT Austin",Austin Sol,Atlanta Hustle,26,25,2017-06-25,12:00 PM CDT,Austin,13,795
796,2017,/league/game/2017-06-25-LA-SEA,"Sun, 6/25 1:00 PM PDT Seattle",Seattle Cascades,Los Angeles Aviators,26,29,2017-06-25,1:00 PM PDT,Seattle,13,796
797,2017,/league/game/2017-06-25-DET-CHI,"Sun, 6/25 2:00 PM EDT Chicago",Chicago Wildfire,Detroit Mechanix,23,16,2017-06-25,2:00 PM EDT,Chicago,13,797
798,2017,/league/game/2017-06-25-IND-PIT,"Sun, 6/25 2:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Indianapolis AlleyCats,18,16,2017-06-25,2:00 PM EDT,Pittsburgh,13,798
799,2017,/league/game/2017-06-25-OTT-PHI,"Sun, 6/25 2:00 PM EDT Philadelphia",Philadelphia Phoenix,Ottawa Outlaws,22,14,2017-06-25,2:00 PM EDT,Philadelphia,13,799
800,2017,/league/game/2017-06-30-VAN-SEA,"Fri, 6/30 7:00 PM PDT Seattle",Seattle Cascades,Vancouver Riptide,31,10,2017-06-30,7:00 PM PDT,Seattle,14,800
801,2017,/league/game/2017-07-01-CHI-IND,"Sat, 7/1 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Chicago Wildfire,30,24,2017-07-01,7:30 PM EDT,Indianapolis,14,805
802,2017,/league/game/2017-07-01-NY-MTL,"Sat, 7/1 7:00 PM EDT Montreal",Montreal Royal,New York Empire,29,20,2017-07-01,7:00 PM EDT,Montreal,14,804
803,2017,/league/game/2017-07-01-PIT-DET,"Sat, 7/1 4:00 PM EDT Detroit",Detroit Mechanix,Pittsburgh Thunderbirds,14,22,2017-07-01,4:00 PM EDT,Detroit,14,801
804,2017,/league/game/2017-07-01-MIN-MAD,"Sat, 7/1 6:00 PM CDT Madison",Madison Radicals,Minnesota Wind Chill,21,13,2017-07-01,6:00 PM CDT,Madison,14,802
805,2017,/league/game/2017-07-01-AUS-NSH,"Sat, 7/1 6:00 PM CDT Nashville",Nashville Nightwatch,Austin Sol,21,27,2017-07-01,6:00 PM CDT,Nashville,14,803
806,2017,/league/game/2017-07-02-NY-OTT,"Sun, 7/2 2:00 PM EDT Ottawa",Ottawa Outlaws,New York Empire,20,21,2017-07-02,2:00 PM EDT,Ottawa,14,806
807,2017,/league/game/2017-07-02-CHI-PIT,"Sun, 7/2 2:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Chicago Wildfire,21,20,2017-07-02,2:00 PM EDT,Pittsburgh,14,807
808,2017,/league/game/2017-07-07-JAX-DAL,"Fri, 7/7 7:30 PM CDT Dallas",Dallas Roughnecks,Tampa Bay Cannons,27,28,2017-07-07,7:30 PM CDT,Dallas,15,808
809,2017,/league/game/2017-07-08-JAX-AUS,"Sat, 7/8 7:00 PM CDT Austin",Austin Sol,Tampa Bay Cannons,27,31,2017-07-08,7:00 PM CDT,Austin,15,813
810,2017,/league/game/2017-07-08-LA-SD,"Sat, 7/8 6:30 PM PDT San Diego",San Diego Growlers,Los Angeles Aviators,19,26,2017-07-08,6:30 PM PDT,San Diego,15,812
811,2017,/league/game/2017-07-08-MIN-DET,"Sat, 7/8 4:00 PM EDT Detroit",Detroit Mechanix,Minnesota Wind Chill,17,31,2017-07-08,4:00 PM EDT,Detroit,15,809
812,2017,/league/game/2017-07-08-MTL-TOR,"Sat, 7/8 5:00 PM EDT Toronto",Toronto Rush,Montreal Royal,28,20,2017-07-08,5:00 PM EDT,Toronto,15,810
813,2017,/league/game/2017-07-08-RAL-NSH,"Sat, 7/8 6:00 PM CDT Nashville",Nashville Nightwatch,Raleigh Flyers,14,24,2017-07-08,6:00 PM CDT,Nashville,15,811
814,2017,/league/game/2017-07-09-MIN-PIT,"Sun, 7/9 2:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Minnesota Wind Chill,26,22,2017-07-09,2:00 PM EDT,Pittsburgh,15,814
815,2017,/league/game/2017-07-09-RAL-NSH,"Sun, 7/9 6:00 PM CDT Nashville",Nashville Nightwatch,Raleigh Flyers,26,31,2017-07-09,6:00 PM CDT,Nashville,15,815
816,2017,/league/game/2017-07-14-MAD-CHI,"Fri, 7/14 7:00 PM EDT Chicago",Chicago Wildfire,Madison Radicals,17,26,2017-07-14,7:00 PM EDT,Chicago,16,816
817,2017,/league/game/2017-07-14-MIN-IND,"Fri, 7/14 7:30 PM EDT Indianapolis",Indianapolis AlleyCats,Minnesota Wind Chill,25,26,2017-07-14,7:30 PM EDT,Indianapolis,16,817
818,2017,/league/game/2017-07-14-SEA-SJ,"Fri, 7/14 7:30 PM PDT San Jose",San Jose Spiders,Seattle Cascades,17,21,2017-07-14,7:30 PM PDT,San Jose,16,818
819,2017,/league/game/2017-07-14-NSH-ATL,"Fri, 7/14 8:00 PM EDT Atlanta",Atlanta Hustle,Nashville Nightwatch,27,22,2017-07-14,8:00 PM EDT,Atlanta,16,819
820,2017,/league/game/2017-07-15-NY-PHI,"Sat, 7/15 7:00 PM EDT Philadelphia",Philadelphia Phoenix,New York Empire,30,23,2017-07-15,7:00 PM EDT,Philadelphia,16,824
821,2017,/league/game/2017-07-15-SEA-SF,"Sat, 7/15 6:00 PM PDT San Francisco",San Francisco FlameThrowers,Seattle Cascades,31,26,2017-07-15,6:00 PM PDT,San Francisco,16,820
822,2017,/league/game/2017-07-15-NSH-JAX,"Sat, 7/15 7:00 PM EDT Jacksonville",Tampa Bay Cannons,Nashville Nightwatch,33,24,2017-07-15,7:00 PM EDT,Jacksonville,16,821
823,2017,/league/game/2017-07-15-DAL-AUS,"Sat, 7/15 7:00 PM CDT Austin",Austin Sol,Dallas Roughnecks,23,27,2017-07-15,7:00 PM CDT,Austin,16,822
824,2017,/league/game/2017-07-15-SD-LA,"Sat, 7/15 7:00 PM PDT LA",Los Angeles Aviators,San Diego Growlers,18,22,2017-07-15,7:00 PM PDT,LA,16,823
825,2017,/league/game/2017-07-15-DET-PIT,"Sat, 7/15 7:00 PM EDT Pittsburgh",Pittsburgh Thunderbirds,Detroit Mechanix,28,24,2017-07-15,7:00 PM EDT,Pittsburgh,16,825
826,2017,/league/game/2017-07-16-TOR-OTT,"Sun, 7/16 2:00 PM EDT Ottawa",Ottawa Outlaws,Toronto Rush,25,30,2017-07-16,2:00 PM EDT,Ottawa,16,826
827,2017,/league/game/2017-07-21-SJ-SD,"Fri, 7/21 7:00 PM PDT San Diego",San Diego Growlers,San Jose Spiders,23,22,2017-07-21,7:00 PM PDT,San Diego,17,827
828,2017,/league/game/2017-07-22-SF-SEA,"Sat, 7/22 6:00 PM PDT Seattle",Seattle Cascades,San Francisco FlameThrowers,24,30,2017-07-22,6:00 PM PDT,Seattle,17,828
829,2017,/league/game/2017-07-22-NY-OTT,"Sat, 7/22 6:00 PM EDT Ottawa",Ottawa Outlaws,New York Empire,25,29,2017-07-22,6:00 PM EDT,Ottawa,17,829
830,2017,/league/game/2017-07-22-DC-PHI,"Sat, 7/22 7:00 PM EDT Philadelphia",Philadelphia Phoenix,DC Breeze,20,23,2017-07-22,7:00 PM EDT,Philadelphia,17,830
831,2017,/league/game/2017-07-22-IND-CHI,"Sat, 7/22 7:00 PM EDT Chicago",Chicago Wildfire,Indianapolis AlleyCats,19,26,2017-07-22,7:00 PM EDT,Chicago,17,831
832,2017,/league/game/2017-07-22-SJ-LA,"Sat, 7/22 7:00 PM PDT LA",Los Angeles Aviators,San Jose Spiders,24,23,2017-07-22,7:00 PM PDT,LA,17,832
833,2017,/league/game/2017-07-22-PIT-MIN,"Sat, 7/22 7:00 PM CDT Minnesota",Minnesota Wind Chill,Pittsburgh Thunderbirds,19,13,2017-07-22,7:00 PM CDT,Minnesota,17,833
834,2017,/league/game/2017-07-23-IND-MAD,"Sun, 7/23 12:00 PM CDT Madison",Madison Radicals,Indianapolis AlleyCats,22,21,2017-07-23,12:00 PM CDT,Madison,17,834
835,2017,/league/game/2017-07-23-OTT-MTL,"Sun, 7/23 1:00 PM EDT Montreal",Montreal Royal,Ottawa Outlaws,31,22,2017-07-23,1:00 PM EDT,Montreal,17,835
836,2017,/league/game/2017-07-23-NY-TOR,"Sun, 7/23 2:00 PM EDT Toronto",Toronto Rush,New York Empire,20,14,2017-07-23,2:00 PM EDT,Toronto,17,836
837,2017,/league/game/2017-07-23-SF-VAN,"Sun, 7/23 6:00 PM PDT Vancouver",Vancouver Riptide,San Francisco FlameThrowers,18,26,2017-07-23,6:00 PM PDT,Vancouver,17,837
838,2017,/league/game/2017-07-29-JAX-DAL,"Sat, 7/29 7:00 PM CDT Dallas",Dallas Roughnecks,Tampa Bay Cannons,22,12,2017-07-29,7:00 PM CDT,Dallas,18,838
839,2017,/league/game/2017-08-04-PIT-MIN,"Fri, 8/4 7:30 PM CDT Minnesota",Minnesota Wind Chill,Pittsburgh Thunderbirds,25,26,2017-08-04,7:30 PM CDT,Minnesota,19,839
840,2017,/league/game/2017-08-11-MTL-DC,"Fri, 8/11 7:00 PM EDT DC",DC Breeze,Montreal Royal,28,16,2017-08-11,7:00 PM EDT,DC,20,840
